# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2026-03-25 00:53:27.314
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
20.272129,6.7980,-5.3420,-6.3300,10.72
20.296257,6.7260,-2.4550,-11.4900,13.54
20.296405,5.7790,-0.7050,-13.3750,14.59
20.308089,4.0830,1.3080,-13.4910,14.16
20.327996,0.0540,2.7010,-4.2940,5.07
20.328203,-2.4150,0.2260,3.8560,4.56
20.356303,-4.7790,-2.3430,10.0800,11.40
20.377410,-8.2650,-7.4300,14.9410,18.62
20.377504,-9.4810,-9.4860,14.9410,20.08
20.393159,-9.9500,-11.5710,13.8850,20.63
20.409847,-10.6870,-14.0790,11.9820,21.35
20.409931,-12.3400,-12.6500,13.2710,22.10
20.430177,-14.3250,-8.1560,15.8440,22.86
20.430328,-13.9330,-3.0560,18.4270,23.30
20.457779,-10.7590,3.9000,18.2260,21.52
20.481408,-1.6660,18.5410,7.1930,19.96
20.481549,1.8340,19.2420,2.6660,19.51
20.491591,3.6010,18.1560,0.6010,18.52
20.511842,2.1150,16.0220,4.9600,16.91
20.512013,0.4660,14.5210,7.8540,16.52
20.539253,-0.1200,13.2250,8.5050,15.72
20.564617,0.4170,11.8940,7.4260,14.03
20.564752,2.2890,10.6240,6.2970,12.56
20.571504,4.4520,8.7060,5.0370,11.00
20.592022,7.3350,5.9720,1.0640,9.52
20.592217,7.3700,4.9730,-1.2950,8.98
20.611555,6.6960,3.1290,-3.4910,8.17
20.611705,5.4660,0.9730,-5.4290,7.77
20.639207,3.7810,-0.8760,-6.8180,7.85
20.639351,1.9270,-2.2600,-7.7750,8.32
20.664702,0.4400,-3.2060,-8.3710,8.97
20.694930,-2.8270,-4.6240,-7.5760,9.31
20.723326,-2.0610,-4.8990,-6.6060,8.48
20.723483,-1.7040,-6.4820,-5.7690,8.84
20.747950,-1.2120,-7.7600,-5.4430,9.56
20.776458,1.5560,-5.6400,-5.9370,8.34
20.776596,2.1350,-5.6070,-5.6610,8.25
20.796862,2.7120,-5.3590,-5.3700,8.06
20.796969,3.7780,-4.2390,-5.0500,7.60
20.824365,4.2270,-2.6920,-4.6470,6.83
20.846450,4.0990,0.2880,-3.8110,5.60
20.846696,4.3920,0.3260,-3.6770,5.74
20.858066,4.5670,0.6070,-3.8260,5.99
20.879350,5.3050,-1.1330,-4.4830,7.04
20.879516,5.6120,-2.4410,-5.3160,8.11
20.902586,5.6540,-3.7360,-7.1140,9.83
20.902730,5.2760,-3.9790,-9.8000,11.82
20.924621,4.2740,-2.3040,-11.7910,12.75
20.939981,3.0390,3.0020,-15.0290,15.62
20.960504,-0.7510,-0.5020,-9.6830,9.73
20.960703,-3.4910,-6.2430,-3.1420,7.81
20.988618,-5.5200,-9.7040,2.5810,11.46
21.008250,-10.6260,-14.9050,14.0620,23.08
21.029127,-17.0460,-16.0000,22.6140,32.53
21.041477,-18.7150,-5.1090,24.6340,31.36
21.062250,-6.6360,12.3490,14.6450,20.27
21.062630,-0.4360,15.7500,8.7770,18.04
21.083306,4.1920,15.2570,5.7650,16.84
21.083897,6.7290,11.9280,6.7570,15.27
21.107479,7.9880,9.5900,9.5490,15.71
21.107781,7.5370,9.8760,12.1230,17.36
21.121808,5.7180,12.0150,13.7170,19.11
21.121981,4.5700,14.3450,13.1240,19.97
21.143451,5.1460,14.2590,10.7770,18.60
21.143711,7.7410,13.5930,8.0050,17.57
21.166639,10.8970,13.7610,6.1450,18.60
21.166847,12.7820,14.1170,5.0040,19.69
21.183990,12.3980,13.6150,4.0970,18.86
21.184138,10.4560,12.5910,3.1440,16.67
21.204182,7.6560,10.9290,2.2500,13.53
21.204341,4.7550,8.4830,1.1160,9.79
21.225271,1.8770,5.5160,-1.0880,5.93
21.225735,-1.1410,2.6660,-4.0020,4.94
21.245821,-4.1740,0.2380,-6.8300,8.01
21.245953,-7.4670,-0.9520,-8.8310,11.60
21.270120,-10.3500,-0.5760,-9.6770,14.18
21.291334,-14.0050,1.2570,-7.6620,16.01
21.291452,-14.9120,0.5970,-5.8610,16.03
21.306499,-15.2010,0.9260,-4.8440,15.98
21.327480,-11.7610,2.1980,-4.6270,12.83
21.328513,-8.3630,1.8560,-4.7530,9.80
21.353509,-4.5370,0.7240,-4.7910,6.64
21.376469,1.4270,-1.3600,-5.0470,5.42
21.376599,2.9050,-2.4070,-5.1310,6.37
21.387846,3.4750,-3.1520,-5.1750,6.99
21.409236,4.1070,-5.5340,-4.9500,8.48
21.409454,3.9600,-7.0990,-4.9080,9.50
21.435430,4.1310,-6.9930,-4.9150,9.49
21.461378,5.6160,-6.7500,-5.6090,10.42
21.461505,6.3090,-6.5850,-5.8910,10.86
21.470212,7.0290,-6.0290,-5.9960,11.03
21.490532,7.6660,-5.2810,-5.1110,10.62
21.490665,8.0140,-5.6370,-4.7300,10.88
21.510921,8.2110,-5.7660,-4.9010,11.17
21.511018,8.1150,-4.3080,-5.5890,10.75
21.535498,7.9220,-2.7950,-5.9710,10.31
21.557025,6.7300,-1.8910,-5.3400,8.80
21.557124,6.0330,-1.8730,-4.5840,7.81
21.571295,5.5660,-1.8410,-4.2700,7.25
21.591363,4.4100,-0.6210,-4.7310,6.50
21.591493,3.8750,0.0600,-4.8970,6.24
21.611764,3.3290,0.6570,-5.0550,6.09
21.611893,2.5540,0.9960,-4.6800,5.42
21.634684,1.7850,0.6960,-3.6460,4.12
21.634872,1.1250,-0.0900,-2.0650,2.35
21.658664,0.4590,-1.2330,-0.1580,1.33
21.673664,-0.1220,-3.2360,2.8000,4.28
21.694202,-1.1310,-4.6730,4.9440,6.90
21.694381,-2.2440,-5.1520,5.5290,7.88
21.726209,-3.6970,-5.5200,5.5070,8.63
21.755113,-5.4020,-5.1860,2.9130,8.04
21.755259,-5.9400,-6.2210,4.2840,9.61
21.775631,-6.9370,-8.3920,6.6530,12.76
21.775795,-8.9270,-9.9280,9.2950,16.27
21.802316,-12.5790,-10.1600,11.9850,20.13
21.823564,-25.8970,-6.4370,16.2190,31.23
21.823662,-29.7680,-3.8890,17.6340,34.82
21.837936,-27.3830,5.3730,12.3000,30.50
21.857209,-9.1970,21.2260,-3.5370,23.40
21.857335,0.0600,21.2640,-5.8960,22.07
21.877308,8.4740,17.8230,-4.6270,20.27
21.877418,14.5790,12.8940,-0.3970,19.47
21.903741,16.6120,9.4540,4.7650,19.70
21.922274,13.7140,4.7290,15.0700,20.92
21.939541,12.6240,5.3330,14.4450,19.91
21.939630,13.7460,6.4090,10.5750,18.49
21.960125,14.8350,6.7880,7.0440,17.77
21.960289,16.0780,6.7810,4.9480,18.14
21.982398,16.5900,6.5810,4.2150,18.34
21.982521,14.7410,6.0200,3.7700,16.36
22.005784,11.4840,5.1220,2.4510,12.81
22.020713,5.7270,1.4750,-2.1090,6.28
22.043090,3.1480,-1.1270,-5.4860,6.42
22.043231,1.4940,-2.1300,-6.1150,6.65
22.068126,0.2810,-2.9600,-6.5660,7.21
22.092795,0.0620,-3.7620,-6.5120,7.52
22.092907,1.2460,-4.7240,-6.2090,7.90
22.107134,2.1500,-6.5520,-6.1170,9.22
22.121351,0.9730,-4.3050,-6.5800,7.92
22.121761,-0.4040,-4.1200,-5.8790,7.19
22.141640,-1.8020,-3.9650,-4.5560,6.30
22.141962,-2.8030,-3.7600,-3.3490,5.76
22.164476,-3.5990,-3.5990,-2.6470,5.74
22.164556,-3.1070,-3.7840,-2.3990,5.45
22.183765,-2.5600,-5.9440,-2.1200,6.81
22.183914,-2.5000,-7.4400,-2.5480,8.25
22.203617,-2.1490,-6.7180,-3.9480,8.08
22.203714,-2.5350,-5.8990,-5.4780,8.44
22.224764,-3.0070,-5.3940,-6.4260,8.91
22.224987,-2.6830,-4.8550,-7.3050,9.17
22.248237,-2.6100,-5.4970,-8.0120,10.06
22.268397,-10.8000,-12.9630,-9.0840,19.16
22.268495,-19.5410,-15.4850,-9.2690,26.60
22.285427,-25.8050,-14.4060,-10.6060,31.40
22.306199,-24.3650,-6.2700,-16.6570,30.17
22.306361,-21.8880,-2.4880,-16.7940,27.70
22.326288,-18.8400,-0.1840,-14.5310,23.79
22.326431,-15.2190,2.2810,-8.9200,17.79
22.353315,-10.7710,3.3470,-0.3900,11.29
22.378780,2.8050,6.4780,8.8170,11.29
22.378965,8.2280,7.9310,11.4400,16.17
22.387813,10.0620,8.6140,14.1280,19.37
22.409196,7.2580,8.3070,18.7490,21.75
22.409377,2.7030,8.6220,21.2830,23.12
22.436274,0.9000,6.4880,22.8960,23.81
22.464522,6.5070,6.5960,16.0370,18.52
22.464638,9.4460,8.9830,9.8510,16.34
22.470308,9.9690,10.3620,6.5780,15.81
22.491860,7.6210,10.3140,9.0750,15.71
22.492020,6.6140,9.7430,10.1500,15.55
22.517185,5.9290,9.2960,10.2140,15.03
22.538772,6.4110,7.0200,7.8670,12.34
22.538874,7.5370,5.9260,5.6810,11.14
22.553666,9.1570,5.1110,2.6630,10.82
22.571476,8.7120,3.0400,-3.6840,9.94
22.571577,6.4370,1.3500,-5.9730,8.88
22.599965,3.7320,-0.6200,-7.8340,8.70
22.616034,-0.5950,-2.3400,-10.0900,10.37
22.631847,-2.6230,-1.7130,-10.2720,10.74
22.631932,-3.1940,-1.9510,-9.5100,10.22
22.651530,-3.4250,-3.3990,-8.7380,9.98
22.651644,-3.2860,-3.9450,-8.2760,9.74
22.671638,-3.1380,-3.0780,-7.8650,9.01
22.671766,-2.9490,-2.0580,-7.4450,8.27
22.693300,-2.9350,-1.6350,-7.2470,7.99
22.693393,-2.8100,-1.4420,-7.1440,7.81
22.715370,-2.5660,-1.1260,-6.9830,7.52
22.715533,-2.2880,-0.9070,-6.3050,6.77
22.734644,-1.8920,-1.0800,-5.0050,5.46
22.734778,-1.5570,-2.1200,-3.3240,4.24
22.755078,-1.6480,-3.8930,-1.8780,4.63
22.755283,-1.7680,-5.2160,-1.1550,5.63
22.775095,-2.0580,-5.9750,-1.0950,6.41
22.775189,-2.7730,-5.8200,-1.7970,6.69
22.801079,-2.8940,-5.6130,-2.7320,6.88
22.821069,-1.9080,-5.2570,-3.9970,6.87
22.821175,-1.4850,-6.0120,-4.1440,7.45
22.835739,-1.3710,-8.4430,-4.4390,9.64
22.857222,-0.3770,-7.3630,-8.9320,11.58
22.857399,-0.1430,-5.5320,-11.3140,12.59
22.884681,0.4540,-3.4740,-13.3680,13.82
22.909237,2.8500,1.5530,-13.8140,14.19
22.909342,3.8330,2.9870,-10.7140,11.76
22.917844,4.0830,3.4050,-5.4850,7.64
22.938796,3.3470,2.5330,4.9850,6.52
22.938962,3.2140,2.7830,7.2940,8.44
22.969965,3.0460,2.7740,8.1490,9.13
22.996801,2.1610,1.9120,7.3650,7.91
22.997006,1.2710,0.7400,6.3840,6.55
23.000316,0.8140,-0.5100,5.4520,5.54
23.020305,-1.7830,-4.2080,8.1280,9.32
23.020444,-4.3410,-6.1590,10.9200,13.27
23.041474,-8.0720,-7.9060,13.0910,17.29
23.041699,-11.8400,-7.6380,13.5280,19.53
23.068840,-14.6610,-3.5440,13.5350,20.27
23.069019,-15.6700,2.6540,13.2970,20.72
23.093869,-12.3450,7.4730,10.5160,17.86
23.120812,2.5950,11.8920,-0.5380,12.18
23.120965,3.8170,10.1590,1.6510,10.98
23.141071,4.4170,7.0520,4.5770,9.50
23.141287,4.6540,4.7880,7.3310,9.92
23.165992,5.2540,3.9510,9.8410,11.83
23.181224,9.3320,3.7280,8.9510,13.46
23.203312,14.1720,4.0270,0.5340,14.74
23.203558,14.5780,4.4490,-3.0920,15.55
23.223885,13.5490,4.6510,-5.3300,15.28
23.223990,12.3790,4.0630,-6.1930,14.43
23.244783,11.7500,3.2870,-5.9840,13.59
23.244878,11.7980,2.6240,-4.8640,13.03
23.264809,11.9090,2.1330,-3.2590,12.53
23.264929,11.1530,1.7070,-1.5540,11.39
23.285398,10.0720,0.9320,-0.2100,10.12
23.285535,8.4370,0.6690,0.2830,8.47
23.305807,6.3810,0.6060,0.1090,6.41
23.305918,3.5800,0.3320,-0.0780,3.60
23.330653,0.7990,-0.4580,-0.1790,0.94
23.355335,-4.3040,-2.5600,0.3860,5.02
23.355431,-6.6610,-2.5860,0.9280,7.21
23.366921,-8.2110,-2.1840,1.4680,8.62
23.387417,-8.5510,-1.3650,2.1390,8.92
23.387567,-8.0980,-1.3740,2.0840,8.47
23.419251,-8.0970,-2.5580,1.8440,8.69
23.444157,-9.6590,-5.3280,0.0660,11.03
23.444280,-9.7330,-6.1700,-1.6950,11.65
23.468888,-5.8210,-5.4930,-8.0770,11.37
23.468987,-4.5670,-4.6720,-9.7960,11.77
23.489774,-3.9390,-3.5120,-10.7680,11.99
23.516937,-3.9120,-2.4180,-11.0470,11.97
23.517046,-4.1470,-1.3790,-10.4770,11.35
23.538710,-4.8570,-0.2370,-9.8640,11.00
23.538820,-6.1080,0.1220,-9.4410,11.25
23.550938,-7.3670,0.7940,-9.2960,11.89
23.551054,-7.9850,1.3880,-8.6720,11.87
23.571607,-8.2950,1.2020,-7.1690,11.03
23.571855,-7.0500,1.0460,-4.9290,8.67
23.600867,-4.6690,1.1820,-2.1980,5.29
23.626479,-0.7850,3.6700,2.3190,4.41
23.626590,-0.4160,4.7860,3.8010,6.13
23.631588,-0.6830,5.5150,5.0140,7.48
23.651309,-0.7780,6.3260,6.6630,9.22
23.651422,0.0470,5.5090,7.3610,9.19
23.671655,1.0830,4.0890,8.0840,9.12
23.671816,1.8210,2.1050,8.6330,9.07
23.700478,2.7610,-0.4010,8.9180,9.34
23.700673,4.4040,-2.2230,8.1300,9.51
23.725261,6.2850,-2.7450,5.9350,9.07
23.754212,9.0930,-4.7340,-1.7020,10.39
23.754370,8.4180,-4.6300,-2.7770,10.00
23.786574,7.2320,-4.2080,-3.6720,9.14
23.818647,1.0610,-3.4650,-5.3880,6.49
23.838292,-0.4280,-2.1410,-7.2970,7.62
23.863959,-1.6140,1.1260,-10.5380,10.72
23.881363,-1.6480,2.5750,-11.4730,11.87
23.896536,-2.4460,0.2350,-9.2940,9.61
23.896657,-2.6850,-0.8470,-7.9390,8.42
23.917392,-2.2930,-1.4590,-6.2510,6.82
23.917519,-1.6030,-2.2450,-4.0660,4.91
23.938122,-1.2380,-3.4630,-1.3580,3.92
23.938219,-1.4650,-5.1660,1.2740,5.52
23.964713,-2.1410,-6.4870,3.2770,7.58
23.986159,-3.6810,-8.9630,6.6070,11.73
23.986295,-4.3030,-10.7670,8.1720,14.19
24.006443,-4.8000,-13.0290,9.6220,16.89
24.006588,-5.0260,-15.3780,11.2810,19.72
24.019867,-5.4230,-17.0510,13.6350,22.50
24.051198,-6.7420,-14.3920,19.3910,25.07
24.070400,-16.5520,-2.6550,25.5900,30.59
24.080646,-15.3210,15.2240,19.5750,29.15
24.101535,-4.2310,23.0260,5.2120,23.98
24.122232,2.6990,21.4950,-1.7610,21.74
24.122416,4.8270,20.4880,-3.0020,21.26
24.147165,6.7850,19.2290,-3.2020,20.64
24.147232,8.8450,17.2180,-2.7000,19.54
24.161102,10.1040,14.7300,-1.9220,17.97
24.181700,13.8670,8.9270,-2.5910,16.69
24.181891,14.0860,7.9420,-4.0080,16.66
24.201642,13.5070,7.0410,-5.1880,16.09
24.222982,10.7500,3.9480,-6.9060,13.37
24.223069,8.6500,2.2020,-7.2120,11.48
24.248698,6.2530,1.0150,-7.0760,9.50
24.248822,4.0620,0.4570,-6.5840,7.75
24.273534,2.3840,0.3410,-5.7360,6.22
24.285019,0.4180,-0.6320,-3.3220,3.41
24.305346,-0.4770,-0.9760,3.1140,3.30
24.305547,-0.7130,-1.1880,2.2080,2.61
24.328293,-0.1330,0.7590,2.1550,2.29
24.328427,-0.2370,2.2640,0.5360,2.34
24.350197,-0.6820,2.1610,-1.6310,2.79
24.350293,0.8060,-0.9440,-2.4020,2.70
24.365888,1.5450,-0.9810,-3.5480,3.99
24.366012,0.8160,-0.7430,-4.6810,4.81
24.386650,1.1380,-1.4870,-3.8210,4.26
24.386787,1.1700,-0.4060,-3.6850,3.89
24.413448,1.0610,0.5440,-2.6880,2.94
24.413572,1.2890,-0.1350,-0.5220,1.40
24.437556,2.1650,-1.6990,0.3960,2.78
24.447682,3.0000,-0.6940,1.4610,3.41
24.468270,1.6790,0.4650,1.2290,2.13
24.468420,0.5750,-0.0180,1.4900,1.60
24.496141,0.3390,-0.5970,2.2400,2.34
24.496306,0.3990,-1.3160,3.0450,3.34
24.520088,0.5420,-1.6970,3.3220,3.77
24.551916,-0.4770,-0.6530,2.0540,2.21
24.578184,2.6260,-1.7610,0.1920,3.17
24.578287,2.1410,-2.6920,-0.8450,3.54
24.594309,1.9940,-1.6980,-1.4250,2.98
24.594402,2.0870,-0.6740,-2.2600,3.15
24.611261,0.3040,-0.2310,-3.4920,3.51
24.631847,0.1270,0.3400,-3.4030,3.42
24.632014,1.4080,0.5980,-2.2370,2.71
24.651616,2.4690,0.7250,-1.3280,2.90
24.651760,2.3270,0.7560,-0.9630,2.63
24.680330,1.2760,1.0360,-1.0710,1.96
24.705529,-0.2990,1.3890,-1.5630,2.11
24.705678,-0.3850,1.5170,-1.5360,2.19
24.712121,-0.5010,1.6310,-1.4010,2.21
24.733230,-0.5590,1.7120,-1.3040,2.22
24.733312,-0.5920,1.6420,-1.0320,2.03
24.753991,-0.7650,1.5570,-0.4330,1.79
24.754134,-1.0700,1.3680,-0.0030,1.74
24.778812,-1.5720,1.2930,1.5790,2.58
24.778917,-2.2980,1.0630,0.8800,2.68
24.805214,-2.4370,0.9290,-0.8050,2.73
24.835374,1.2390,1.7240,-1.2910,2.48
24.865666,3.2250,2.1050,-0.5720,3.89
24.890642,0.6630,1.9570,2.1640,2.99
24.890727,-0.9320,2.0330,3.6040,4.24
24.896890,-2.3430,1.7740,4.6590,5.51
24.916873,-4.1600,0.7610,7.7770,8.85
24.916987,-4.5400,-0.3120,9.7460,10.76
24.937318,-4.3010,-1.8550,11.3020,12.23
24.937412,-3.5740,-3.0270,11.6690,12.57
24.962922,-1.5510,-2.6820,10.7660,11.20
24.963109,-0.3370,-3.2380,8.7810,9.37
24.984128,-0.8190,-4.2330,6.2470,7.59
24.984222,-1.3580,-4.3900,3.4770,5.76
24.998560,-1.5900,-4.5160,0.5460,4.82
24.998686,-1.4390,-4.8810,-2.2860,5.58
25.018463,-1.2750,-5.0750,-5.0160,7.25
25.018688,-1.1100,-5.0060,-7.4550,9.05
25.048565,-0.8230,-5.1620,-9.3600,10.72
25.068707,0.2520,-4.9670,-11.8040,12.81
25.068857,0.7930,-4.7070,-12.2660,13.16
25.080565,1.4850,-4.2080,-11.9640,12.77
25.101461,3.9150,-2.9710,-10.1530,11.28
25.101924,5.4980,-2.8060,-9.5920,11.41
25.123830,7.0950,-2.5010,-9.6100,12.20
25.123919,8.5050,-2.2480,-10.3000,13.55
25.141125,9.1750,-2.5220,-11.1210,14.64
25.141282,9.6880,-2.7110,-11.8330,15.53
25.161370,10.2250,-2.8140,-12.1610,16.14
25.161771,10.5360,-3.4960,-12.0240,16.36
25.182601,11.1120,-4.1840,-10.6910,15.98
25.182769,10.3490,-4.5630,-7.9670,13.83
25.201302,6.9390,-5.1160,-4.9810,9.96
25.201563,1.6620,-6.5000,-2.9480,7.33
25.226511,-4.1070,-8.1340,-1.3320,9.21
25.226609,-9.4530,-9.0260,0.5060,13.08
25.243286,-13.8830,-9.4660,2.1710,16.94
25.243349,-16.0640,-8.6430,3.3990,18.56
25.263527,-17.3410,-8.1980,3.6310,19.52
25.263625,-17.6060,-6.8210,4.2210,19.35
25.284249,-17.8500,-4.5430,5.6120,19.26
25.284401,-17.4390,-2.5480,7.9080,19.32
25.311873,-15.5980,-1.9660,10.0290,18.65
25.335032,-15.7940,-4.3070,16.5460,23.28
25.335128,-18.0060,-5.8230,21.0420,28.30
25.345729,-18.4040,-4.2620,23.0810,29.83
25.366088,-8.2280,7.0750,23.8040,26.16
25.366296,0.9730,9.5120,23.8110,25.66
25.385936,7.4690,10.3430,21.4980,25.00
25.386292,10.6640,11.2580,16.6620,22.76
25.412833,10.5820,11.8620,10.2480,18.91
25.437543,7.3280,12.9210,-2.8840,15.13
25.437693,5.8670,12.9320,-7.1280,15.89
25.447384,5.0400,12.0160,-9.6230,16.20
25.467878,4.3050,8.7370,-10.3880,14.24
25.468084,4.1540,6.8650,-9.3050,12.29
25.496547,4.0610,5.2010,-8.3840,10.67
25.517997,3.4990,2.6120,-7.8070,8.95
25.518134,2.9990,2.0730,-7.7990,8.61
25.529885,2.9600,1.6160,-7.4820,8.21
25.550050,3.6040,0.7550,-5.6600,6.75
25.550277,3.8560,0.5480,-4.8020,6.18
25.577914,3.7400,0.4630,-4.2760,5.70
25.604607,2.8030,0.5690,-3.3740,4.42
25.604809,2.4660,0.4460,-2.7180,3.70
25.610777,2.3920,0.5460,-2.1210,3.24
25.631857,1.5300,0.7900,-2.0000,2.64
25.632037,1.5700,0.7290,-1.6590,2.40
25.651515,1.7850,0.5870,-1.2850,2.28
25.651619,2.0790,0.3610,-0.8150,2.26
25.678366,2.1340,0.2540,-0.3670,2.18
25.703315,1.7040,0.1700,0.3730,1.75
25.703421,1.3520,0.1130,0.3880,1.41
25.711617,1.6180,0.3280,0.6610,1.78
25.731588,-2.7100,2.1330,3.1500,4.67
25.731757,-1.6490,3.1850,2.6770,4.48
25.758526,-0.9550,2.2650,2.7870,3.72
25.775062,1.8090,-0.8010,0.9110,2.18
25.793982,5.2200,0.4000,-1.2680,5.39
25.794086,6.0500,1.9360,-4.9240,8.04
25.814559,4.0410,-0.2010,-3.2110,5.17
25.814721,1.2080,-1.3000,-2.3660,2.96
25.834842,0.0220,-1.2810,-1.0800,1.68
25.834975,0.7610,-0.7170,0.0020,1.05
25.861630,1.6040,0.2260,0.8520,1.83
25.885336,0.7720,0.8780,9.1700,9.24
25.885429,1.2510,0.6580,7.2060,7.34
25.896108,1.1180,0.4610,4.5860,4.74
25.916568,0.6210,-0.2200,-0.6790,0.95
25.916759,0.7690,-0.4770,-2.8040,2.95
25.945522,0.5060,-0.4160,-2.6340,2.71
25.966873,-0.6000,-1.1240,-0.4440,1.35
25.966982,-2.3740,-1.1330,0.5400,2.69
25.978180,-1.8070,-0.7550,0.9720,2.19
25.998212,0.1630,-0.9470,0.3870,1.04
25.998362,0.4370,-1.3190,0.1780,1.40
26.024856,0.9180,-0.7060,0.2490,1.18
26.024961,1.4640,-0.6380,0.8160,1.79
26.041151,1.6650,-0.7400,1.5910,2.42
26.041259,1.0160,-0.6550,1.7670,2.14
26.060170,0.6620,-0.8610,0.9230,1.43
26.060320,1.0180,-0.7650,0.2120,1.29
26.080643,2.3390,0.3640,0.0560,2.37
26.080753,3.2540,0.3690,-0.6010,3.33
26.101631,2.6700,0.3240,-0.3350,2.71
26.101781,2.4190,0.3110,-0.4060,2.47
26.126731,2.8970,0.0380,-0.5110,2.94
26.155235,3.1040,-0.8150,-1.1510,3.41
26.155378,5.0860,-0.6840,-0.3600,5.14
26.162332,-0.1750,0.7670,0.5700,0.97
26.180848,0.2890,0.3540,-2.4280,2.47
26.181054,0.5140,-1.0870,-2.0480,2.37
26.201343,1.0870,-1.5560,-1.2000,2.25
26.201461,1.4580,-1.3480,-0.1020,1.99
26.222838,0.9820,-1.3290,0.3950,1.70
26.222917,-0.0620,-1.3730,0.1300,1.38
26.241131,-1.2140,-0.8310,-0.0500,1.47
26.241229,-1.8020,-0.1050,-0.1000,1.81
26.261659,-1.9380,0.3290,-0.2520,1.98
26.261872,-1.4100,0.0750,-0.7450,1.60
26.283652,-1.0270,0.1210,-0.9770,1.42
26.283771,-0.7850,0.4360,-1.0540,1.38
26.308384,-0.8860,0.7820,-1.2090,1.69
26.331886,-1.9600,0.9980,-1.3700,2.59
26.332015,-1.9950,0.9310,-1.1210,2.47
26.344880,-1.7230,0.7850,-0.7830,2.05
26.365927,-0.7390,0.0120,-0.0710,0.74
26.366168,-0.1430,-0.3380,-0.0570,0.37
26.390399,0.3920,-0.6210,-0.0890,0.74
26.411710,0.9840,-1.1000,0.0940,1.48
26.411811,1.0290,-1.4330,0.0280,1.76
26.426642,0.8400,-1.8940,-0.0150,2.07
26.446694,0.5900,-2.9300,-0.1040,2.99
26.446811,0.2840,-3.1910,-0.1980,3.21
26.466835,-0.1420,-3.3360,-0.1110,3.34
26.466919,-0.7030,-3.5760,-0.1270,3.65
26.495491,-1.3690,-3.4320,0.1910,3.70
26.514964,-2.2000,-3.3870,0.8880,4.14
26.530210,-2.3950,-4.1800,2.2120,5.30
26.530308,-1.6440,-5.2380,3.6280,6.58
26.548965,-0.7850,-6.3170,5.9360,8.70
26.549073,-0.1850,-7.0010,8.4740,10.99
26.576552,0.4280,-6.9910,10.0550,12.25
26.594390,1.8980,-5.6460,8.7040,10.55
26.609407,1.8290,-6.3840,-0.4730,6.66
26.609499,2.0060,-7.9000,-5.5710,9.87
26.631168,2.8340,-9.5070,-10.0110,14.09
26.631355,3.8740,-10.7240,-13.0410,17.32
26.657576,5.3210,-11.1010,-14.3750,18.93
26.678892,9.0050,-9.1910,-15.1030,19.84
26.678977,8.7760,-6.1550,-15.0680,18.49
26.693689,7.5950,-2.7350,-14.3530,16.47
26.711292,5.5060,4.9840,-9.1720,11.80
26.711382,5.1790,7.3930,-5.9390,10.81
26.732097,4.3480,9.0090,-3.7590,10.69
26.732173,3.5320,9.9310,-3.1090,10.99
26.758036,2.6700,10.9330,-3.1610,11.69
26.774772,0.1110,10.7910,-4.6180,11.74
26.793473,-3.0960,10.5390,-4.3280,11.81
26.793569,-4.1060,9.8390,-3.7150,11.29
26.814259,-4.5700,8.7670,-2.9160,10.31
26.814376,-4.6100,7.5390,-2.0340,9.07
26.840561,-4.2400,6.5060,-0.9630,7.83
26.864834,-2.8100,4.7060,0.4650,5.50
26.864994,-2.3190,3.9620,0.7650,4.65
26.875395,-2.2960,3.2670,0.8970,4.09
26.895786,-2.8320,1.6010,1.2560,3.49
26.895968,-2.9130,0.6390,1.4350,3.31
26.920023,-2.6130,-0.3360,1.5470,3.06
26.920123,-2.1880,-1.2860,1.9690,3.21
26.940461,-1.6970,-2.0750,2.2490,3.50
26.940546,-0.9950,-2.9510,2.6250,4.07
26.956167,-0.2700,-3.9100,3.1320,5.02
26.956244,0.2470,-4.6720,3.6860,5.96
26.977023,0.6900,-5.2540,4.2910,6.82
26.977131,1.2470,-5.9900,4.6800,7.70
26.998201,1.8710,-7.1370,4.9830,8.90
26.998293,2.5290,-7.9240,5.7580,10.12
27.023699,2.9100,-8.0110,6.3720,10.64
27.047057,2.9450,-5.6580,6.8700,9.37
27.047143,2.5610,-3.9650,6.7100,8.20
27.058634,1.9090,-2.2720,6.2840,6.95
27.080747,0.0210,0.1850,4.5510,4.55
27.081030,-1.1680,0.6580,3.5750,3.82
27.113725,-2.0470,1.1560,2.7300,3.60
27.145059,-3.5240,3.4080,1.2910,5.07
27.161492,-3.6450,3.5070,0.7350,5.11
27.183094,-3.5820,2.6690,0.5480,4.50
27.183189,-3.3420,1.8320,0.3810,3.83
27.204383,-3.1260,0.8370,0.4060,3.26
27.204478,-3.0040,0.0970,1.2730,3.26
27.221241,-2.3550,-1.2990,1.4950,3.08
27.221337,-1.9470,-2.5850,1.8930,3.75
27.241210,-2.0460,-3.0310,3.5100,5.07
27.241310,-1.9570,-2.9300,5.1740,6.26
27.261539,-1.9390,-2.2980,6.5220,7.18
27.261786,-2.0930,-1.2240,7.8800,8.24
27.281897,-1.9500,0.2980,9.0350,9.25
27.282015,-1.9180,1.7320,8.7490,9.12
27.306495,-1.7180,2.5460,6.8270,7.49
27.329462,-0.7360,2.3540,-0.5850,2.53
27.329550,-0.0220,1.8000,-3.7690,4.18
