# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2026-03-25 00:54:53.505
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
13.231767,0.0010,0.0230,-0.0480,0.05
13.231858,-0.0090,0.0050,-0.0460,0.05
13.253959,-0.0110,0.0040,-0.0340,0.04
13.254057,0.0320,-0.0090,0.0020,0.03
13.272449,0.0330,-0.0210,0.0130,0.04
13.272524,0.0230,-0.0130,0.0280,0.04
13.293356,-0.0250,-0.0100,0.0000,0.03
13.293453,-0.0430,-0.0040,0.0050,0.04
13.318434,-0.0530,0.0210,0.0000,0.06
13.340454,0.0790,0.0170,0.0110,0.08
13.340669,0.0480,0.0150,-0.0270,0.06
13.354233,0.0020,0.0100,-0.0350,0.04
13.374617,0.0310,-0.0050,0.0480,0.06
13.374704,0.0250,0.0060,0.0460,0.05
13.395184,-0.0180,0.0240,0.0610,0.07
13.395279,-0.0450,0.0290,0.0380,0.07
13.418385,-0.0450,-0.0050,0.0010,0.05
13.418566,-0.0340,0.0010,0.0200,0.04
13.439811,-0.0270,-0.0210,-0.0180,0.04
13.455124,0.0120,-0.0130,-0.0650,0.07
13.475233,0.0050,-0.0180,-0.0510,0.05
13.475335,-0.0370,-0.0100,-0.0430,0.06
13.498718,-0.0570,0.0180,-0.0460,0.08
13.498905,-0.0370,0.0260,-0.0150,0.05
13.517289,0.0290,-0.0710,-0.0050,0.08
13.517543,0.0510,-0.0070,0.0180,0.05
13.537372,0.0300,0.0000,-0.0030,0.03
13.537521,0.0270,-0.0030,-0.0050,0.03
13.558035,0.0140,-0.0040,0.0180,0.02
13.558133,0.0190,0.0070,0.0240,0.03
13.578438,0.0090,0.0290,0.0040,0.03
13.578617,0.0070,0.0110,0.0110,0.02
13.598726,-0.0240,0.0300,-0.0100,0.04
13.598874,-0.0590,-0.0080,-0.0310,0.07
13.619371,-0.0530,0.0030,0.0130,0.05
13.619537,-0.0520,-0.0280,0.0100,0.06
13.639650,0.0070,-0.0160,0.0600,0.06
13.639768,0.0190,-0.0400,0.0880,0.10
13.659682,0.0360,-0.0410,0.0910,0.11
13.659803,-0.0160,-0.0040,0.0520,0.05
13.686434,-0.0640,-0.0050,0.0200,0.07
13.708157,0.0150,0.0110,-0.0250,0.03
13.708252,0.0560,0.0170,-0.0490,0.08
13.722988,0.0180,0.0190,-0.0580,0.06
13.742233,-0.0320,0.0360,-0.0520,0.07
13.742416,0.0270,0.0150,-0.0070,0.03
13.769144,0.0490,0.0100,0.0320,0.06
13.790248,-0.0440,0.0160,0.0320,0.06
13.790370,-0.0580,-0.0080,0.0220,0.06
13.803032,-0.0180,0.0030,-0.0160,0.02
13.823992,-0.0090,0.0180,-0.0370,0.04
13.824179,-0.0230,-0.0040,-0.0660,0.07
13.849947,0.0190,0.0070,-0.0350,0.04
13.871861,0.0220,0.0030,-0.0190,0.03
13.871954,0.0060,0.0210,-0.0220,0.03
13.885019,-0.0210,-0.0010,-0.0200,0.03
13.905447,-0.0300,-0.0150,0.0320,0.05
13.905549,-0.0150,-0.0150,0.0560,0.06
13.925903,-0.0160,-0.0060,0.0370,0.04
13.926055,0.0170,0.0000,0.0110,0.02
13.950964,0.0040,-0.0030,-0.0250,0.03
13.971240,-0.0050,0.0190,-0.0380,0.04
13.971403,0.0030,0.0100,-0.0060,0.01
13.985606,0.0190,0.0040,0.0330,0.04
14.005689,0.0240,-0.0240,0.0550,0.06
14.005777,-0.0200,0.0050,0.0170,0.03
14.027630,-0.0300,0.0040,0.0000,0.03
14.027758,-0.0450,0.0010,-0.0220,0.05
14.052394,0.0130,0.0080,-0.0250,0.03
14.068582,0.0420,0.0000,0.0000,0.04
14.093688,-0.0700,0.0100,-0.0030,0.07
14.094033,-0.0650,0.0140,0.0080,0.07
14.108589,-0.0270,0.0050,0.0390,0.05
14.108716,0.0370,-0.0060,0.0870,0.09
14.133082,0.0520,-0.0070,0.0390,0.07
14.149616,0.0150,-0.0310,0.0250,0.04
14.169933,-0.0150,-0.0390,0.0490,0.06
14.170050,-0.0490,-0.0100,0.0370,0.06
14.190680,-0.0390,-0.0210,0.0000,0.04
14.190833,-0.0420,-0.0320,-0.0040,0.05
14.215462,-0.0380,0.0000,-0.0240,0.04
14.238016,0.0580,0.0200,-0.0790,0.10
14.238153,0.0150,0.0180,-0.1000,0.10
14.251756,-0.0170,0.0300,-0.1080,0.11
14.272115,-0.0330,0.0310,-0.0510,0.07
14.272277,0.0000,0.0150,0.0010,0.02
14.293413,0.0050,0.0120,0.0020,0.01
14.293522,0.0160,0.0060,0.0000,0.02
14.316491,-0.0190,0.0060,0.0050,0.02
14.337206,-0.0080,-0.0190,0.0430,0.05
14.337368,0.0150,-0.0380,0.0900,0.10
14.354622,0.0350,-0.0380,0.1220,0.13
14.374648,0.0100,-0.0360,0.1360,0.14
14.374716,0.0060,-0.0250,0.0950,0.10
14.401037,-0.0130,-0.0120,0.0410,0.04
14.424475,0.0050,0.0360,-0.0870,0.09
14.424603,-0.0110,0.0390,-0.1130,0.12
14.436451,-0.0140,0.0190,-0.1190,0.12
14.456628,0.0090,0.0010,-0.0210,0.02
14.456818,0.0110,-0.0160,-0.0060,0.02
14.476296,0.0070,-0.0120,0.0020,0.01
14.476409,0.0190,-0.0100,-0.0140,0.03
14.502727,0.0090,-0.0360,-0.0230,0.04
14.522085,-0.0480,-0.0020,-0.0270,0.06
14.536131,-0.0350,-0.0100,0.0430,0.06
14.536271,-0.0080,-0.0290,0.0760,0.08
14.558422,0.0080,-0.0290,0.0780,0.08
14.558528,0.0060,-0.0080,0.0630,0.06
14.584007,0.0010,-0.0140,0.0210,0.03
14.606016,-0.0110,-0.0260,0.0210,0.04
14.606112,-0.0010,-0.0110,0.0240,0.03
14.619507,-0.0220,0.0260,0.0040,0.03
14.639749,-0.0200,0.0090,-0.0070,0.02
14.639850,0.0230,0.0070,-0.0150,0.03
14.667801,0.0090,0.0120,-0.0370,0.04
14.691613,0.0600,-0.0030,-0.0030,0.06
14.691728,0.0380,-0.0290,-0.0060,0.05
14.700617,-0.0260,0.0120,-0.0240,0.04
14.721003,-0.0360,-0.0250,-0.0080,0.04
14.721118,-0.0550,-0.0010,-0.0160,0.06
14.741516,-0.0290,0.0200,-0.0010,0.04
14.741644,-0.0150,-0.0050,-0.0260,0.03
14.766054,0.0080,0.0090,-0.0420,0.04
14.766179,0.0180,0.0070,-0.0060,0.02
14.788016,0.0260,-0.0030,0.0090,0.03
14.802660,0.0330,-0.0070,-0.0110,0.04
14.822995,-0.0040,-0.0280,-0.0030,0.03
14.823228,-0.0160,-0.0010,0.0010,0.02
14.843602,0.0090,-0.0200,0.0200,0.03
14.843688,0.0190,-0.0410,0.0270,0.05
14.863956,0.0130,-0.0290,0.0450,0.06
14.864036,0.0290,0.0050,0.0090,0.03
14.884474,0.0670,0.0080,-0.0110,0.07
14.884673,0.0500,-0.0060,-0.0470,0.07
14.904586,0.0250,0.0090,-0.0530,0.06
14.904684,-0.0160,0.0020,-0.0560,0.06
14.925329,-0.0240,-0.0130,-0.0430,0.05
14.925419,-0.0420,-0.0300,-0.0190,0.05
14.945430,-0.0160,0.0100,0.0300,0.04
14.945524,-0.0260,-0.0280,0.0390,0.05
14.965355,-0.0080,-0.0490,0.0680,0.08
14.965481,-0.0400,-0.0250,0.0850,0.10
14.985029,-0.0550,-0.0620,0.0770,0.11
14.985158,-0.0590,-0.0400,0.0850,0.11
15.005619,-0.0320,-0.0150,0.0640,0.07
15.005772,-0.0520,-0.0040,0.0200,0.06
15.025611,-0.0130,-0.0220,0.0030,0.03
15.025786,-0.0410,0.0160,-0.0370,0.06
15.049025,0.0030,0.0120,-0.0560,0.06
15.069006,-0.0170,0.0130,-0.0430,0.05
15.069120,-0.0060,0.0090,-0.0300,0.03
15.088302,0.0060,-0.0020,-0.0430,0.04
15.108569,0.0480,0.0120,-0.0470,0.07
15.108677,0.0900,-0.0100,-0.0120,0.09
15.128997,0.0890,-0.0030,-0.0170,0.09
15.129164,0.0600,-0.0230,0.0220,0.07
15.149229,0.0630,-0.0340,0.0320,0.08
15.169819,0.0280,-0.0220,0.0970,0.10
15.169907,0.0550,-0.0670,0.0970,0.13
15.190015,-0.0220,-0.0500,0.0770,0.09
15.190105,-0.0430,-0.0360,0.0430,0.07
15.213693,-0.0320,-0.0270,0.0340,0.05
15.213784,0.0120,-0.0460,0.0270,0.05
15.230870,-0.0010,-0.0290,0.0220,0.04
15.230989,0.0330,-0.0310,0.0400,0.06
15.251473,0.0200,-0.0190,0.0400,0.05
15.251579,-0.0290,-0.0130,0.0030,0.03
15.272283,-0.0650,-0.0240,0.0000,0.07
15.272434,-0.0620,-0.0020,-0.0160,0.06
15.294445,-0.0490,0.0260,-0.0320,0.06
15.294550,-0.0110,0.0170,-0.0620,0.07
15.312832,0.0140,0.0120,-0.0650,0.07
15.312963,0.0320,0.0270,-0.0670,0.08
15.333075,0.0370,0.0150,-0.0550,0.07
15.333191,0.0120,0.0290,-0.0500,0.06
15.354215,-0.0140,0.0330,-0.0210,0.04
15.354352,0.0000,0.0090,0.0090,0.01
15.375195,0.0130,0.0130,0.0170,0.03
15.375334,0.0330,0.0040,-0.0030,0.03
15.397026,0.0550,0.0340,-0.0290,0.07
15.397147,0.0230,0.0440,-0.0590,0.08
15.415873,0.0280,0.0550,-0.0670,0.09
15.415991,0.0510,0.0340,-0.0420,0.07
15.436275,0.0500,-0.0040,-0.0080,0.05
15.436431,0.0400,-0.0210,0.0400,0.06
15.456933,0.0220,-0.0240,0.0570,0.07
15.457134,0.0060,-0.0080,0.0490,0.05
15.479614,0.0070,-0.0290,0.0600,0.07
15.496517,0.0060,-0.0480,0.0030,0.05
15.516219,-0.0480,-0.0500,0.0220,0.07
15.516356,-0.0340,-0.0420,0.0420,0.07
15.536555,-0.0060,-0.0220,0.0350,0.04
15.536697,-0.0260,-0.0270,0.0510,0.06
15.556494,0.0150,-0.0020,0.0160,0.02
15.556598,-0.0100,0.0090,-0.0170,0.02
15.579839,-0.0120,-0.0090,-0.0610,0.06
15.604269,-0.0630,0.0070,-0.0840,0.11
15.604391,-0.0540,0.0080,-0.0710,0.09
15.619601,-0.0320,0.0100,-0.0810,0.09
15.640201,-0.0160,-0.0140,-0.0010,0.02
15.662834,0.0210,0.0260,0.0940,0.10
15.662964,0.0470,-0.0340,0.0440,0.07
15.684503,0.0200,-0.0210,0.0180,0.03
15.684606,0.0220,-0.0150,0.0410,0.05
15.700196,-0.0280,0.0000,0.0270,0.04
15.700305,-0.0240,-0.0040,0.0390,0.05
15.721324,-0.0110,-0.0070,0.0750,0.08
15.721469,0.0090,-0.0130,0.0580,0.06
15.748091,0.0190,0.0250,0.0410,0.05
15.748226,0.0230,0.0100,0.0340,0.04
15.773240,0.0390,-0.0310,0.0220,0.05
15.803171,-0.0670,-0.0160,-0.0160,0.07
15.803334,-0.0170,-0.0280,-0.0240,0.04
15.823035,-0.0400,0.0090,-0.0360,0.05
15.823122,-0.0050,-0.0020,-0.0560,0.06
15.848113,0.0180,0.0060,-0.0560,0.06
15.871933,0.0510,0.0170,-0.0190,0.06
15.872020,0.0700,0.0190,-0.0250,0.08
15.885004,0.0270,0.0350,-0.0140,0.05
15.905042,0.0530,0.0390,-0.0430,0.08
15.905213,0.0020,0.0190,-0.0510,0.05
15.931028,0.0030,0.0290,-0.0160,0.03
15.951380,0.0340,0.0240,0.0540,0.07
15.951466,0.0130,-0.0220,0.0720,0.08
15.966089,-0.0250,-0.0100,0.0630,0.07
15.986031,-0.0470,-0.0180,0.0330,0.06
15.986145,-0.0660,-0.0140,0.0270,0.07
16.011611,-0.0510,0.0070,-0.0010,0.05
16.028198,-0.0690,0.0070,-0.0240,0.07
16.045956,-0.0770,0.0350,-0.0690,0.11
16.046046,-0.0840,0.0230,-0.0910,0.13
16.068469,-0.0210,0.0100,-0.0940,0.10
16.068630,0.0170,-0.0230,-0.0430,0.05
16.088405,0.0760,-0.0470,0.0240,0.09
16.088508,0.1110,-0.0610,0.1230,0.18
16.111939,0.0770,-0.0580,0.1520,0.18
16.130962,-0.0070,-0.0510,0.1300,0.14
16.148914,-0.0110,-0.0120,0.0020,0.02
16.149091,0.0120,0.0000,-0.0670,0.07
16.170054,0.0400,0.0220,-0.0880,0.10
16.170164,0.0430,0.0220,-0.0930,0.10
16.191857,0.0250,0.0250,-0.0840,0.09
16.191928,-0.0100,0.0540,-0.0650,0.09
16.214573,-0.0210,0.0430,-0.0480,0.07
16.230545,-0.0820,0.0160,-0.0750,0.11
16.251644,-0.0220,-0.0040,0.0090,0.02
16.251796,-0.0380,-0.0100,0.0020,0.04
16.271568,-0.0420,-0.0250,0.0220,0.05
16.271665,0.0080,-0.0220,0.0350,0.04
16.295245,0.0040,-0.0180,0.0620,0.06
16.313337,0.0100,-0.0040,0.0380,0.04
16.333577,0.0410,-0.0190,0.0620,0.08
16.333708,-0.0090,0.0220,0.0240,0.03
16.354895,-0.0450,0.0270,-0.0180,0.06
16.356350,-0.0930,0.0180,-0.0430,0.10
16.379895,-0.0480,0.0040,-0.0190,0.05
16.400830,0.0200,0.0210,-0.0280,0.04
16.400927,0.0230,0.0070,-0.0260,0.04
16.415275,0.0070,-0.0030,-0.0380,0.04
16.435469,0.0590,0.0000,-0.0210,0.06
16.435596,0.0450,0.0110,-0.0050,0.05
16.455984,0.0060,0.0030,0.0180,0.02
16.456078,-0.0200,0.0040,0.0110,0.02
16.479893,-0.0060,-0.0050,0.0390,0.04
16.480029,0.0420,-0.0230,0.0430,0.06
16.502024,0.0360,-0.0170,0.0280,0.05
16.515763,0.0080,0.0030,-0.0110,0.01
16.535993,0.0530,0.0280,-0.0340,0.07
16.536125,0.0520,0.0260,-0.0370,0.07
16.562227,0.0170,-0.0010,-0.0430,0.05
16.586530,-0.0680,0.0090,-0.0150,0.07
16.586702,-0.0310,-0.0260,0.0290,0.05
16.598085,0.0070,-0.0210,0.0540,0.06
16.618653,-0.0050,-0.0320,0.0430,0.05
16.618905,-0.0190,-0.0120,0.0340,0.04
16.645011,-0.0170,-0.0060,0.0060,0.02
16.664933,-0.0100,0.0070,-0.0020,0.01
16.665057,-0.0290,0.0250,0.0030,0.04
16.679522,-0.0500,0.0350,-0.0140,0.06
16.699923,0.0400,-0.0080,-0.0180,0.04
16.700034,0.0260,0.0010,-0.0250,0.04
16.720505,0.0230,0.0220,-0.0180,0.04
16.720614,0.0330,0.0210,-0.0360,0.05
16.743171,0.0280,0.0260,-0.0250,0.05
16.743271,0.0590,-0.0010,-0.0230,0.06
16.763509,0.0740,-0.0120,0.0170,0.08
16.763643,0.0440,-0.0100,0.0610,0.08
16.781472,0.0140,-0.0230,0.0830,0.09
16.781568,-0.0110,-0.0370,0.0590,0.07
16.802505,-0.0530,-0.0430,0.0450,0.08
16.802623,-0.0400,-0.0350,0.0340,0.06
16.828455,-0.1030,-0.0220,-0.0020,0.11
16.851661,-0.0230,-0.0370,-0.0080,0.04
16.851780,0.0210,-0.0180,-0.0430,0.05
16.863137,0.0050,-0.0030,-0.0170,0.02
16.884256,-0.0460,-0.0020,-0.0220,0.05
16.884440,-0.0250,-0.0170,-0.0120,0.03
16.904540,-0.0870,0.0070,-0.0060,0.09
16.904650,-0.0640,0.0070,-0.0390,0.08
16.930889,-0.0510,-0.0090,-0.0460,0.07
16.955044,0.0230,0.0350,-0.0240,0.05
16.955169,0.0320,0.0100,0.0160,0.04
16.965773,0.0540,0.0350,0.0260,0.07
16.985406,0.0800,0.0130,0.0560,0.10
16.985490,0.0850,0.0020,0.0580,0.10
17.012120,0.0410,-0.0090,0.0560,0.07
17.033474,-0.0240,-0.0040,0.0170,0.03
17.033669,-0.0020,-0.0170,0.0290,0.03
17.050712,-0.0300,0.0050,0.0020,0.03
17.065885,-0.0280,0.0240,-0.0310,0.05
17.066014,-0.0150,0.0170,-0.0460,0.05
17.087619,-0.0330,0.0170,-0.0670,0.08
17.087699,-0.0590,0.0040,-0.0710,0.09
17.108914,-0.1030,0.0090,-0.0680,0.12
17.109208,-0.1090,-0.0030,-0.0370,0.12
17.128267,-0.0700,-0.0260,-0.0110,0.08
17.128414,-0.0120,-0.0240,0.0310,0.04
17.151298,0.0430,-0.0080,0.0380,0.06
17.151641,0.0420,-0.0100,0.0320,0.05
17.174456,-0.0190,-0.0060,0.0100,0.02
17.190789,0.0420,0.0230,-0.0230,0.05
17.209907,0.0570,0.0310,-0.0460,0.08
17.210038,0.0380,0.0130,-0.0460,0.06
17.230293,0.0470,0.0160,-0.0390,0.06
17.230394,0.0240,0.0300,-0.0210,0.04
17.250716,-0.0290,0.0090,0.0050,0.03
17.250945,-0.0220,-0.0040,0.0080,0.02
17.276698,-0.0130,-0.0160,0.0480,0.05
17.298040,-0.0220,-0.0330,0.0530,0.07
17.298148,-0.0580,-0.0070,0.0300,0.07
17.313577,-0.0630,-0.0040,-0.0030,0.06
17.332455,0.0390,-0.0170,-0.0250,0.05
17.332573,-0.0390,0.0160,-0.0320,0.05
17.352448,-0.0650,-0.0230,-0.0250,0.07
17.352529,-0.0940,-0.0090,0.0040,0.09
17.375717,-0.0430,-0.0110,0.0320,0.05
17.375829,0.0380,-0.0200,0.0600,0.07
17.400159,0.0720,-0.0250,0.0780,0.11
17.414226,-0.0020,-0.0270,0.0300,0.04
17.435210,-0.0410,0.0070,-0.0130,0.04
17.435405,0.0440,0.0330,-0.0140,0.06
17.460527,0.0220,0.0430,-0.0610,0.08
17.485032,-0.0200,0.0070,-0.0670,0.07
17.485117,0.0240,0.0060,-0.0540,0.06
17.496072,0.0880,-0.0140,-0.0010,0.09
17.516200,0.0660,0.0080,0.0450,0.08
17.516388,0.0380,0.0010,0.0460,0.06
17.546973,0.0010,-0.0080,0.0840,0.08
17.559489,0.0210,-0.0100,0.0530,0.06
17.576759,0.0000,-0.0080,-0.0440,0.04
17.596655,-0.0640,0.0080,-0.0850,0.11
17.596830,-0.0760,0.0160,-0.0830,0.11
17.618471,-0.1070,0.0280,-0.0920,0.14
17.643625,-0.0600,-0.0030,-0.0230,0.06
17.643784,-0.0560,0.0080,0.0170,0.06
17.667486,-0.0350,0.0030,0.0540,0.06
17.667568,-0.0340,0.0040,0.0660,0.07
17.679941,-0.0250,-0.0040,0.0180,0.03
17.680092,-0.0350,-0.0180,0.0260,0.05
17.700279,-0.0130,-0.0260,0.0380,0.05
17.700455,0.0060,0.0030,0.0360,0.04
17.725370,0.0220,0.0030,0.0420,0.05
17.725527,0.0640,0.0110,0.0300,0.07
17.749029,0.1180,0.0210,0.0010,0.12
17.762701,0.0240,0.0220,-0.0320,0.05
17.781316,0.0070,0.0200,-0.0390,0.04
17.781425,0.0630,0.0030,-0.0160,0.07
17.802410,0.0640,-0.0030,-0.0010,0.06
17.802650,0.0470,0.0010,-0.0100,0.05
17.825452,0.0180,0.0000,-0.0160,0.02
17.825645,0.0320,-0.0100,0.0090,0.03
17.842331,0.0100,-0.0060,0.0070,0.01
17.842427,-0.0040,-0.0240,0.0040,0.02
17.863009,-0.0840,-0.0040,-0.0050,0.08
17.863181,-0.0670,-0.0310,0.0220,0.08
17.884522,-0.0400,-0.0100,0.0190,0.05
17.884638,-0.0010,-0.0230,0.0150,0.03
17.907646,0.0230,-0.0340,0.0330,0.05
17.907775,0.0110,-0.0170,0.0280,0.03
17.931271,-0.0650,-0.0160,0.0210,0.07
17.944986,-0.0700,0.0330,0.0170,0.08
17.965108,0.0290,0.0280,-0.0520,0.07
17.965201,-0.0280,0.0360,-0.0740,0.09
17.987908,-0.0110,0.0110,-0.0400,0.04
17.988009,-0.0300,0.0090,-0.0550,0.06
18.005906,-0.0370,0.0280,-0.0090,0.05
18.006006,-0.0350,0.0010,0.0130,0.04
18.025827,-0.0320,0.0000,0.0120,0.03
18.025911,0.0080,-0.0080,0.0000,0.01
18.045774,-0.0020,-0.0250,0.0090,0.03
18.045910,-0.0020,-0.0220,-0.0430,0.05
18.065902,-0.0070,-0.0170,-0.0080,0.02
18.066002,0.0050,-0.0020,0.0060,0.01
18.093698,0.0270,-0.0110,0.0490,0.06
18.117991,0.0680,-0.0220,0.0660,0.10
18.118089,0.0140,0.0000,0.0420,0.04
18.137510,-0.0490,0.0070,0.0180,0.05
18.137648,-0.0100,-0.0050,0.0000,0.01
18.147889,0.0140,-0.0080,-0.0100,0.02
18.168021,0.0270,0.0420,-0.0570,0.08
18.168090,0.0330,0.0160,-0.0680,0.08
18.189041,0.0400,0.0240,-0.0570,0.07
18.189120,0.0660,0.0210,-0.0110,0.07
18.209608,0.0680,-0.0070,0.0170,0.07
18.209810,0.0200,-0.0210,0.0180,0.03
18.229643,-0.0160,-0.0050,0.0540,0.06
18.229846,-0.0090,-0.0330,0.0430,0.05
18.249898,-0.0090,-0.0320,0.0500,0.06
18.249992,-0.0130,-0.0200,0.0300,0.04
18.275723,-0.0200,0.0000,0.0450,0.05
18.303305,-0.0280,-0.0160,0.0230,0.04
18.303410,0.0190,-0.0260,0.0260,0.04
18.311624,-0.0250,0.0050,-0.0160,0.03
18.332714,0.0020,0.0220,-0.0850,0.09
18.332872,-0.0600,0.0080,-0.0930,0.11
18.357520,-0.0250,-0.0010,-0.0490,0.06
18.383173,-0.0440,-0.0090,-0.0010,0.04
18.383255,-0.0120,-0.0160,0.0100,0.02
18.393879,-0.0190,-0.0300,0.0310,0.05
18.414689,-0.0230,0.0170,0.0100,0.03
18.415036,-0.0070,-0.0010,0.0100,0.01
18.443566,0.0450,0.0350,-0.0050,0.06
18.460961,0.0460,0.0150,0.0000,0.05
18.478930,0.0500,0.0150,0.0000,0.05
18.479047,0.0530,0.0230,-0.0020,0.06
18.495101,0.0520,-0.0090,0.0200,0.06
18.495196,0.0590,0.0030,0.0070,0.06
18.515721,0.0390,0.0020,0.0210,0.04
18.516019,0.0390,0.0090,0.0220,0.05
18.538716,0.0160,0.0040,-0.0120,0.02
18.538852,0.0140,0.0050,-0.0210,0.03
18.562057,0.0090,0.0090,-0.0260,0.03
18.562218,-0.0530,0.0000,-0.0480,0.07
18.575560,-0.0340,-0.0200,-0.0500,0.06
18.575648,-0.0390,-0.0220,-0.0260,0.05
18.595828,-0.0290,-0.0040,0.0410,0.05
18.595945,-0.0540,-0.0110,0.0430,0.07
18.615915,-0.0720,-0.0200,0.0320,0.08
18.616001,0.0220,-0.0250,0.0680,0.08
18.640347,0.0460,-0.0320,0.0500,0.08
18.640449,0.0220,-0.0020,0.0060,0.02
18.665581,-0.0680,0.0240,-0.0140,0.07
18.678430,-0.0440,0.0200,-0.0350,0.06
18.699734,0.0530,0.0340,-0.0180,0.07
18.699848,0.0310,0.0360,-0.0400,0.06
18.723965,0.0170,0.0060,-0.0390,0.04
18.724106,-0.0390,-0.0150,-0.0260,0.05
18.748584,-0.0560,-0.0120,-0.0010,0.06
18.761586,-0.0120,-0.0270,0.0030,0.03
18.780395,0.0440,-0.0270,0.0550,0.08
18.780634,0.0390,-0.0370,0.0550,0.08
18.801101,-0.0410,-0.0140,0.0540,0.07
18.801254,-0.0130,-0.0030,0.0290,0.03
18.827218,0.0040,0.0160,0.0270,0.03
18.827310,-0.0290,-0.0060,0.0000,0.03
18.849793,0.0130,0.0140,0.0030,0.02
18.862530,0.0400,0.0020,-0.0470,0.06
18.883140,-0.0340,0.0370,-0.0180,0.05
18.883350,0.0430,0.0010,-0.0200,0.05
18.908663,0.0000,0.0030,-0.0190,0.02
18.908831,0.0230,-0.0180,-0.0270,0.04
18.934044,0.0280,-0.0110,-0.0020,0.03
18.944474,0.0320,-0.0160,0.0400,0.05
18.964643,0.0270,-0.0170,0.0430,0.05
18.964792,0.0010,-0.0160,0.0440,0.05
18.986884,0.0010,-0.0320,0.0180,0.04
18.987105,-0.0120,-0.0040,-0.0040,0.01
19.005289,0.0180,0.0090,-0.0220,0.03
19.005386,-0.0460,-0.0010,-0.0270,0.05
19.026015,-0.0230,0.0000,-0.0620,0.07
19.026163,-0.0300,0.0420,-0.0800,0.10
19.045794,-0.0370,0.0180,-0.0620,0.07
19.045896,-0.0450,0.0030,-0.0740,0.09
19.066243,-0.0840,0.0210,-0.0380,0.09
19.066356,-0.0570,-0.0150,-0.0250,0.06
19.089655,-0.0150,-0.0210,0.0310,0.04
19.089773,-0.0290,-0.0280,0.0550,0.07
19.114128,-0.0270,0.0010,0.0580,0.06
19.129046,-0.0150,-0.0140,0.0400,0.04
19.148472,0.0940,0.0190,0.0340,0.10
19.148635,0.0770,0.0050,0.0250,0.08
19.171375,0.0040,0.0100,0.0180,0.02
19.171457,-0.0210,0.0100,0.0000,0.02
19.188776,-0.0190,0.0100,-0.0080,0.02
19.189096,-0.0050,0.0150,-0.0080,0.02
19.209425,-0.0100,-0.0120,-0.0310,0.03
19.209606,0.0540,0.0260,-0.0670,0.09
19.229423,0.0590,0.0050,-0.0710,0.09
19.229524,0.0700,0.0270,-0.0580,0.09
19.251773,0.0390,0.0060,-0.0500,0.06
19.251862,-0.0310,0.0130,0.0000,0.03
19.273543,-0.0290,0.0000,0.0140,0.03
19.273654,-0.0310,-0.0190,0.0290,0.05
19.291290,0.0380,-0.0330,0.0440,0.07
19.291491,0.0530,-0.0070,0.0480,0.07
19.311198,0.0310,0.0000,0.0180,0.04
19.311308,-0.0400,-0.0070,-0.0060,0.04
19.333718,-0.0120,-0.0170,0.0270,0.03
19.333902,-0.0600,-0.0270,0.0230,0.07
19.357665,-0.0570,0.0000,0.0360,0.07
19.382907,-0.0430,0.0150,-0.0250,0.05
19.383006,-0.0230,0.0180,-0.0620,0.07
19.392870,-0.0100,0.0200,-0.0570,0.06
19.413747,-0.0120,0.0320,-0.0500,0.06
19.414026,-0.0350,0.0060,-0.0320,0.05
19.439698,0.0060,-0.0020,0.0040,0.01
19.462721,0.0110,-0.0260,0.0670,0.07
19.462857,-0.0020,-0.0290,0.0690,0.07
19.474959,0.0190,-0.0190,0.0550,0.06
19.495211,0.0000,-0.0070,0.0290,0.03
19.495391,-0.0030,0.0050,0.0100,0.01
19.515712,0.0490,0.0110,-0.0120,0.05
19.515841,0.0350,0.0030,-0.0230,0.04
19.539170,0.0640,-0.0020,-0.0070,0.06
19.539278,-0.0240,0.0260,-0.0340,0.05
19.556736,-0.0020,0.0050,-0.0310,0.03
19.556810,0.0240,0.0120,-0.0270,0.04
19.575597,0.0290,0.0040,-0.0250,0.04
19.575711,-0.0330,0.0030,-0.0260,0.04
19.595768,-0.0210,0.0060,-0.0170,0.03
19.595860,-0.0340,-0.0040,-0.0190,0.04
19.621605,-0.0210,-0.0220,0.0030,0.03
19.646671,-0.0150,-0.0030,0.0430,0.05
19.646813,-0.0180,-0.0210,0.0460,0.05
19.657914,-0.0030,-0.0150,0.0730,0.07
19.678873,0.0020,0.0010,0.0630,0.06
19.679091,0.0270,-0.0120,0.0430,0.05
19.702176,-0.0160,0.0000,0.0030,0.02
19.723056,-0.0300,-0.0130,-0.0830,0.09
19.723141,-0.0290,0.0100,-0.0800,0.09
19.739550,0.0020,-0.0100,-0.0680,0.07
19.760076,0.0170,0.0170,-0.0140,0.03
19.760217,-0.0070,0.0060,-0.0340,0.04
19.780772,-0.0170,0.0180,-0.0370,0.04
19.780869,-0.0250,0.0220,-0.0220,0.04
19.805029,-0.0200,0.0100,-0.0270,0.04
19.829958,-0.0140,0.0130,0.0160,0.02
19.830065,0.0210,-0.0100,0.0400,0.05
19.842286,0.0380,-0.0100,0.0780,0.09
19.862371,0.0090,-0.0140,0.0800,0.08
19.862737,-0.0110,-0.0110,0.0830,0.08
19.892576,-0.0220,0.0000,0.0530,0.06
19.906249,-0.0260,0.0120,-0.0090,0.03
19.923234,-0.0050,0.0090,-0.0640,0.06
19.923323,-0.0020,-0.0050,-0.0740,0.07
