# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2026-03-25 00:45:04.970
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
20.210040,-0.6740,0.0920,-1.4780,1.63
20.238164,-0.9300,-0.1880,-1.1400,1.48
20.262339,-0.9580,-0.3180,-0.4190,1.09
20.262446,-0.7470,-0.3120,-0.2090,0.84
20.270931,-0.5760,-0.3030,-0.1440,0.67
20.291348,-0.3490,-0.2490,-0.3990,0.59
20.291567,-0.1560,-0.1210,-0.5390,0.57
20.313003,0.1190,0.0960,-0.6340,0.65
20.313103,0.2830,0.2470,-0.6820,0.78
20.333300,0.3580,0.3930,-0.7190,0.89
20.333411,0.3960,0.5210,-0.6980,0.96
20.351753,0.3220,0.6350,-0.6520,0.97
20.351820,0.2370,0.6920,-0.5450,0.91
20.372851,0.1930,0.7090,-0.3990,0.84
20.372977,0.1450,0.6760,-0.2120,0.72
20.393956,0.1120,0.5660,0.0670,0.58
20.394107,0.1240,0.3910,0.3120,0.52
20.420731,0.0780,0.1310,0.5540,0.57
20.445862,-0.0900,-0.4790,0.7620,0.90
20.446006,-0.2290,-0.6190,0.7950,1.03
20.454724,-0.2900,-0.6580,0.8620,1.12
20.475816,-0.1780,-0.3580,1.1270,1.20
20.476042,-0.1300,-0.1700,1.2750,1.29
20.506180,-0.1000,0.0010,1.4050,1.41
20.529394,0.1050,0.2350,1.5410,1.56
20.529507,0.2710,0.3300,1.4230,1.49
20.555265,0.3680,0.0590,0.6880,0.78
20.555410,0.4090,0.0030,0.5490,0.68
20.575496,0.4770,-0.0640,0.5040,0.70
20.575602,0.4500,-0.2230,0.4620,0.68
20.595673,0.2850,-0.4680,0.3970,0.68
20.595781,0.1150,-0.7880,0.2540,0.84
20.619566,-0.0450,-0.9880,0.1110,1.00
20.643009,-0.3990,-1.4430,-0.1320,1.50
20.643116,-0.3320,-1.4670,-0.0960,1.51
20.658235,-0.0910,-1.3000,-0.0650,1.30
20.678934,0.4130,-0.5160,-0.2450,0.70
20.679077,0.4410,-0.1680,-0.5230,0.70
20.705012,0.2050,0.2060,-0.8400,0.89
20.731770,-0.1610,0.6610,-1.3440,1.51
20.731884,-0.3050,0.8240,-1.4230,1.67
20.739803,-0.4680,0.8950,-1.3950,1.72
20.759993,-0.9490,0.8570,-1.0880,1.68
20.760136,-1.1020,0.7220,-0.8530,1.57
20.784479,-1.0920,0.5480,-0.6230,1.37
20.784582,-0.9660,0.4040,-0.4890,1.16
20.800690,-0.7110,0.2490,-0.4020,0.85
20.800897,-0.2910,0.1800,-0.4100,0.53
20.821659,0.1070,0.1150,-0.4710,0.50
20.822045,0.3540,0.0460,-0.5820,0.68
20.841233,0.4650,0.0480,-0.6470,0.80
20.841329,0.5020,0.0650,-0.6390,0.82
20.863797,0.4530,0.1770,-0.6560,0.82
20.863891,0.4260,0.3810,-0.4620,0.73
20.882085,0.3730,0.6280,-0.2490,0.77
20.882167,0.3620,0.8090,0.0200,0.89
20.903315,0.2010,0.7710,0.2690,0.84
20.903405,0.0980,0.6710,0.4810,0.83
20.924697,0.0450,0.5230,0.6740,0.85
20.924854,0.0360,0.3690,0.7940,0.88
20.944218,0.0080,0.1910,0.8590,0.88
20.944426,0.0880,0.0970,0.8420,0.85
20.966801,0.1890,0.0400,0.8390,0.86
20.986839,0.2540,-0.1350,0.7760,0.83
20.986967,0.2870,-0.1840,0.7470,0.82
21.005305,0.3750,-0.2180,0.7180,0.84
21.026513,0.6240,-0.1840,0.5050,0.82
21.026737,0.7060,-0.1670,0.3640,0.81
21.050845,0.7010,-0.1290,0.2310,0.75
21.075036,0.6980,-0.1000,0.0520,0.71
21.075121,0.7360,-0.0230,0.0650,0.74
21.089093,0.7190,0.1020,0.1590,0.74
21.105159,0.5470,0.2890,0.2370,0.66
21.105258,0.3400,0.3000,0.2740,0.53
21.127288,0.1160,0.3240,0.3010,0.46
21.127370,0.0930,0.4700,0.3190,0.58
21.147715,-0.0010,0.5210,0.3240,0.61
21.147807,-0.3280,0.3480,0.1830,0.51
21.167336,-0.7200,0.0430,0.0040,0.72
21.167420,-0.9840,-0.3650,-0.0590,1.05
21.188840,-1.0020,-0.7860,0.0800,1.28
21.188943,-0.7060,-0.9760,0.3110,1.24
21.208999,-0.3360,-0.9570,0.5020,1.13
21.209280,-0.1330,-0.9680,0.4030,1.06
21.231008,-0.0660,-1.0790,0.0260,1.08
21.248904,-0.0080,-0.7710,-0.7490,1.07
21.270181,0.2890,-0.1460,-1.0360,1.09
21.270530,0.2020,-0.0290,-1.0700,1.09
21.290006,-0.0440,-0.0230,-1.0760,1.08
21.290091,-0.3090,-0.1600,-1.0180,1.08
21.310397,-0.4140,-0.2160,-0.9680,1.07
21.310514,-0.4630,-0.1940,-0.8540,0.99
21.331216,-0.4180,-0.1490,-0.8420,0.95
21.351855,-0.3890,-0.0490,-0.9700,1.05
21.352024,-0.3480,0.0110,-1.0380,1.09
21.372080,-0.2460,0.1410,-1.0950,1.13
21.372253,-0.1580,0.2410,-1.0880,1.13
21.392486,-0.1380,0.3290,-0.9800,1.04
21.392576,-0.0950,0.4620,-0.8010,0.93
21.413725,-0.0570,0.6760,-0.5890,0.90
21.413846,-0.0320,0.8820,-0.3770,0.96
21.433237,-0.1860,0.9790,-0.2020,1.02
21.433334,-0.2940,0.9980,0.0480,1.04
21.453561,-0.4580,0.9990,0.3720,1.16
21.453660,-0.4540,0.9160,0.6920,1.23
21.474794,-0.4760,0.7400,0.8850,1.25
21.475042,-0.4920,0.4410,1.0850,1.27
21.497074,-0.4360,0.1710,1.2090,1.30
21.497175,-0.3270,-0.0830,1.2450,1.29
21.515149,-0.1300,-0.2790,1.2890,1.33
21.515355,0.0470,-0.3900,1.3050,1.36
21.535425,0.1660,-0.4400,1.2810,1.36
21.535545,0.2420,-0.4720,1.2850,1.39
21.555196,0.2350,-0.4320,1.2180,1.31
21.555433,0.2150,-0.3850,1.0580,1.15
21.575234,0.1950,-0.2830,0.8280,0.90
21.575338,0.2150,-0.0790,0.5810,0.62
21.601053,0.1760,0.1310,0.4130,0.47
21.601140,0.1140,0.2240,0.3270,0.41
21.625083,0.1600,0.2940,0.3050,0.45
21.635898,0.1380,0.1730,0.2390,0.33
21.657728,0.2750,0.0960,0.1650,0.33
21.658055,0.4480,0.1820,0.1660,0.51
21.690868,0.5080,0.2780,0.2420,0.63
21.719863,-0.2520,-0.4860,0.5200,0.76
21.720000,-0.2490,-0.5930,0.4950,0.81
21.739898,-0.2240,-0.6870,0.3520,0.80
21.740057,-0.2650,-0.7510,0.0840,0.80
21.761938,-0.2180,-0.8150,-0.2230,0.87
21.780023,-0.0060,-0.7290,-0.7470,1.04
21.800315,0.0630,-0.3820,-0.9020,0.98
21.800701,-0.1190,-0.2270,-0.8610,0.90
21.820855,-0.3670,-0.0710,-0.8480,0.93
21.821142,-0.4750,0.0900,-0.8180,0.95
21.841056,-0.5990,0.2350,-0.8460,1.06
21.841286,-0.6910,0.2660,-0.8780,1.15
21.862492,-0.6490,0.2930,-0.9090,1.15
21.881735,-0.3640,0.2650,-0.9650,1.06
21.902350,-0.0600,0.0800,-1.0060,1.01
21.902453,0.0450,-0.0210,-1.0670,1.07
21.923410,0.1280,-0.0700,-0.9800,0.99
21.949444,0.2300,-0.0350,-0.4710,0.53
21.949566,0.2760,0.0310,-0.1500,0.32
21.971084,0.3990,0.1810,0.0550,0.44
21.971193,0.4260,0.3480,0.0920,0.56
21.985639,0.3750,0.5080,0.0930,0.64
21.985754,0.3230,0.5730,0.1050,0.67
22.004297,0.2800,0.6770,0.1390,0.75
22.004396,0.3020,0.7690,0.1820,0.85
22.039702,0.3160,0.7900,0.2450,0.89
22.065200,0.0630,0.3150,0.7190,0.79
22.065327,0.0770,0.1670,0.7930,0.81
22.085258,0.1050,0.0690,0.8720,0.88
22.085356,0.1860,0.0700,0.8890,0.91
22.104825,0.3210,0.1290,0.9070,0.97
22.104990,0.3660,0.1160,0.8590,0.94
22.124918,0.3580,0.0570,0.7600,0.84
22.125160,0.2730,0.0130,0.7520,0.80
22.146554,0.2120,-0.0040,0.6990,0.73
22.146630,0.1720,0.0170,0.7240,0.74
22.166959,0.2000,0.0650,0.7300,0.76
22.167450,0.1870,0.0610,0.7330,0.76
22.187305,0.1690,0.0390,0.7780,0.80
22.187404,0.3130,0.0640,0.8430,0.90
22.208105,0.5700,0.1600,0.8620,1.05
22.208180,0.5810,0.1530,0.7310,0.95
22.232555,0.4200,-0.0160,0.5410,0.69
22.256733,0.3040,-0.0580,0.1860,0.36
22.256848,0.1680,-0.1370,0.1070,0.24
22.271943,-0.1140,-0.3980,0.0320,0.42
22.289487,-0.7550,-0.9820,-0.2900,1.27
22.289628,-0.6310,-1.0420,-0.5510,1.34
22.315647,-0.2190,-0.9180,-0.8910,1.30
22.337745,0.4930,-0.4330,-1.6350,1.76
22.337879,0.4400,-0.3180,-1.9150,1.99
22.352009,0.3790,-0.1120,-1.9650,2.00
22.371114,0.3610,0.5850,-1.3300,1.50
22.371238,0.0000,0.7310,-0.8290,1.11
22.391259,-0.5700,0.5420,-0.4350,0.90
22.391341,-1.1230,0.2380,-0.1980,1.16
22.418640,-1.5150,0.0180,-0.0820,1.52
22.445935,-1.6200,-0.2990,-0.0840,1.65
22.446149,-1.5120,-0.4380,-0.2030,1.59
22.453463,-1.2540,-0.5770,-0.3040,1.41
22.473665,-0.4240,-0.3010,-0.3410,0.62
22.473916,-0.0650,-0.0400,-0.3620,0.37
22.503460,0.1230,0.1530,-0.4260,0.47
22.530100,0.2370,0.4790,-0.4920,0.73
22.530229,0.3620,0.6910,-0.4200,0.89
22.534707,0.4660,0.8090,-0.3420,0.99
22.558075,0.2940,0.7860,-0.1250,0.85
22.558237,0.1810,0.6130,0.0560,0.64
22.582862,0.1180,0.4120,0.1750,0.46
22.583009,0.1250,0.2010,0.3720,0.44
22.604478,0.2150,-0.0660,0.5900,0.63
22.619128,0.5360,-0.3900,0.8780,1.10
22.635254,0.4140,-0.6230,1.0400,1.28
22.635372,0.3910,-0.6030,1.0850,1.30
22.655940,0.3620,-0.5440,1.0810,1.26
22.656261,0.2920,-0.4270,1.0410,1.16
22.684696,0.1990,-0.2270,0.9320,0.98
22.709139,-0.0530,0.2430,0.6690,0.71
22.709262,-0.2530,0.3740,0.6160,0.76
22.717651,-0.4230,0.4850,0.6290,0.90
22.738416,-0.3330,0.7270,0.6050,1.00
22.738589,-0.3320,0.7520,0.5890,1.01
22.761478,-0.5560,0.6800,0.5920,1.06
22.761731,-0.7990,0.5590,0.6230,1.16
22.782715,-1.0340,0.3940,0.6420,1.28
22.782805,-0.9610,0.2380,0.7160,1.22
22.802386,-0.7670,0.1100,0.7030,1.05
22.802470,-0.5250,-0.0110,0.6540,0.84
22.819687,-0.3880,-0.2080,0.4120,0.60
22.819971,-0.4270,-0.5030,0.0830,0.67
22.840042,-0.5440,-0.7300,-0.2340,0.94
22.840139,-0.6330,-0.8860,-0.5050,1.20
22.862495,-0.5190,-0.8990,-0.6930,1.25
22.862602,-0.2620,-0.8090,-0.8130,1.18
22.881001,0.1380,-0.5130,-0.9240,1.07
22.881173,0.4840,-0.2170,-0.9810,1.12
22.901416,0.5710,-0.0580,-1.0180,1.17
22.901526,0.4720,-0.0350,-1.0040,1.11
22.922408,0.3520,0.0250,-0.9640,1.03
22.922843,0.2990,0.1210,-0.8590,0.92
22.945752,0.2030,0.1710,-0.6990,0.75
22.963255,-0.1360,-0.0480,-0.3740,0.40
22.983084,-0.0280,-0.3010,-0.2700,0.41
22.983193,0.1640,-0.3480,-0.3350,0.51
23.004238,0.4050,-0.3910,-0.4730,0.74
23.004386,0.4680,-0.3970,-0.6500,0.89
23.030343,0.4970,-0.3520,-0.8090,1.01
23.050810,0.6290,-0.1650,-0.8820,1.10
23.050945,0.7020,0.0030,-0.7980,1.06
23.067182,0.5810,0.1180,-0.7220,0.93
23.085277,0.3310,0.3460,-0.4160,0.63
23.085391,0.2070,0.5480,-0.2010,0.62
23.109820,0.1020,0.7640,0.1550,0.79
23.109955,-0.0110,0.8260,0.3730,0.91
23.128763,-0.1850,0.8440,0.3980,0.95
23.128847,-0.3410,0.7190,0.3730,0.88
23.146753,-0.3730,0.5850,0.3350,0.77
23.146892,-0.4240,0.3840,0.3200,0.66
23.165599,-0.3300,0.3160,0.3760,0.59
23.165760,-0.3270,0.2680,0.4600,0.62
23.185609,-0.3440,0.2850,0.6030,0.75
23.185749,-0.3540,0.2440,0.6490,0.78
23.207946,-0.3480,0.1790,0.6550,0.76
23.208047,-0.3720,0.0920,0.6050,0.72
23.234307,-0.2980,0.0910,0.5450,0.63
23.262007,0.1180,0.2740,0.4080,0.51
23.262195,0.2530,0.3270,0.3490,0.54
23.268376,0.3460,0.3130,0.2980,0.55
23.288708,0.3990,0.1460,0.2410,0.49
23.288793,0.3900,0.0480,0.3020,0.50
23.313712,0.4060,-0.0070,0.3560,0.54
23.313862,0.4840,-0.0660,0.3790,0.62
23.337181,0.6050,0.0190,0.3680,0.71
23.349798,0.3730,-0.0940,0.2060,0.44
23.370168,0.1460,-0.2930,0.0310,0.33
23.370398,0.2370,-0.2610,-0.0030,0.35
23.393024,0.2380,-0.3030,-0.0350,0.39
23.393363,0.0770,-0.5060,-0.0970,0.52
23.417184,-0.1420,-0.7770,-0.0430,0.79
23.417378,-0.2980,-0.8490,0.1110,0.91
23.438503,-0.3170,-0.7500,0.2280,0.85
23.451492,-0.4900,-0.5090,0.2200,0.74
23.471914,-0.6370,-0.3490,-0.1470,0.74
23.471992,-0.5330,-0.1890,-0.3110,0.65
23.493043,-0.3970,-0.0270,-0.3850,0.55
23.493148,-0.2110,0.1100,-0.4650,0.52
23.513979,-0.1280,0.1550,-0.4870,0.53
23.514157,-0.1410,0.1260,-0.5160,0.55
23.533954,-0.1870,0.0830,-0.5540,0.59
23.534120,-0.2530,-0.0230,-0.6440,0.69
23.554613,-0.2520,-0.0910,-0.7070,0.76
23.554711,-0.1840,-0.0590,-0.8030,0.83
23.579822,-0.1260,-0.0950,-0.8450,0.86
23.598030,-0.0070,-0.0030,-0.8270,0.83
23.615560,0.0760,0.1320,-0.6690,0.69
23.615688,0.0930,0.2240,-0.6390,0.68
23.635430,0.1740,0.3590,-0.6010,0.72
23.635583,0.1870,0.5060,-0.6570,0.85
23.662703,0.2170,0.6170,-0.6400,0.92
23.684514,0.1520,0.7240,-0.4260,0.85
23.684614,0.1640,0.7030,-0.1590,0.74
23.697095,0.1390,0.5700,0.1230,0.60
23.715528,-0.0510,0.1680,0.5960,0.62
23.715675,-0.1340,0.0400,0.7940,0.81
23.738116,-0.0710,-0.0490,1.0130,1.02
23.738207,-0.0890,-0.3100,1.2410,1.28
23.766046,-0.0960,-0.4410,1.3490,1.42
23.790429,0.2450,-0.4530,1.2650,1.37
23.790533,0.1870,-0.3990,1.0250,1.12
23.799413,0.1910,-0.1930,0.7150,0.76
23.819400,0.3390,0.2420,0.3340,0.53
23.819796,0.4070,0.3450,0.2900,0.61
23.843368,0.4120,0.3940,0.2890,0.64
23.843454,0.3450,0.4090,0.3160,0.62
23.862085,0.2430,0.3230,0.3460,0.53
23.862173,0.1100,0.1300,0.3480,0.39
23.879757,-0.0910,-0.0610,0.3360,0.35
23.879845,-0.1610,-0.2060,0.3870,0.47
23.900643,-0.1270,-0.2150,0.3940,0.47
23.900959,-0.1410,-0.1520,0.3900,0.44
23.920933,-0.1920,-0.1620,0.3610,0.44
23.921040,-0.1490,-0.1830,0.3010,0.38
23.941958,-0.0960,-0.0600,0.2170,0.24
23.942140,-0.3220,-0.0830,0.1090,0.35
23.961492,-0.8090,-0.2610,-0.0350,0.85
23.961627,-1.2780,-0.4830,-0.0740,1.37
23.982215,-1.4390,-0.6510,-0.0470,1.58
23.982325,-1.1610,-0.6350,-0.0240,1.32
24.002997,-0.6890,-0.4830,-0.0790,0.85
24.003135,-0.2240,-0.3330,-0.2950,0.50
24.029868,0.0360,-0.2180,-0.5800,0.62
24.054410,0.2290,-0.1560,-1.1550,1.19
24.054535,0.3190,-0.0230,-1.3610,1.40
24.065081,0.2760,0.1430,-1.4390,1.47
24.085061,0.0350,0.2700,-1.1340,1.17
24.085173,-0.1180,0.1640,-0.8780,0.90
24.112056,-0.3070,-0.0230,-0.4880,0.58
24.132600,-0.1420,-0.1470,0.1720,0.27
24.132697,-0.0060,-0.2210,0.3440,0.41
24.147103,0.0140,-0.2860,0.2930,0.41
24.165052,0.0850,-0.2210,-0.1990,0.31
24.165156,0.1630,0.0290,-0.4040,0.44
24.185135,0.1960,0.2490,-0.5710,0.65
24.185253,0.2790,0.4460,-0.6130,0.81
24.214757,0.3530,0.5710,-0.5080,0.84
24.233651,0.3230,0.6460,-0.1440,0.74
24.253309,0.1700,0.3670,0.2550,0.48
24.253509,0.2140,0.2330,0.4200,0.53
24.267892,0.2730,0.1590,0.5120,0.60
24.268041,0.2790,0.0830,0.5250,0.60
24.298343,0.3060,0.0590,0.5380,0.62
24.311217,0.3370,0.1320,0.4900,0.61
24.328879,0.2310,0.1400,0.4750,0.55
24.328958,0.2460,0.1370,0.4930,0.57
24.349487,0.3120,0.1230,0.5050,0.61
24.349646,0.4220,0.0850,0.4960,0.66
24.369730,0.4980,0.0220,0.4680,0.68
24.369862,0.5190,-0.0220,0.4530,0.69
24.396979,0.4730,0.0100,0.4210,0.63
24.397110,0.3590,0.0910,0.4170,0.56
24.421623,0.2390,0.1390,0.4010,0.49
24.451511,-0.1810,0.1350,0.4570,0.51
24.451659,-0.0390,0.2190,0.4170,0.47
24.481907,-0.0350,0.2090,0.3200,0.38
24.506966,-0.0820,0.0560,0.1010,0.14
24.507157,-0.0770,0.0510,0.0290,0.10
24.513011,-0.2510,-0.1210,-0.0510,0.28
24.533485,-0.4300,-0.4820,-0.0420,0.65
24.533673,-0.2890,-0.6060,-0.0600,0.67
24.566808,-0.0160,-0.6490,-0.1520,0.67
24.590004,0.2320,-0.7310,-0.5000,0.92
24.590094,0.2250,-0.7180,-0.6980,1.03
24.615082,0.4450,-0.1090,-0.5610,0.72
24.615237,0.4820,0.1500,-0.3340,0.61
24.635951,0.1810,0.1220,-0.2800,0.36
24.636094,-0.3260,-0.1950,-0.2030,0.43
24.660835,-0.7110,-0.4680,-0.2500,0.89
24.685502,-0.6670,-0.5510,-0.3380,0.93
24.685591,-0.4460,-0.5250,-0.4600,0.83
24.695166,-0.1820,-0.4890,-0.6190,0.81
24.715328,0.1030,-0.3430,-0.8740,0.94
24.715503,0.1850,-0.2160,-0.8560,0.90
24.735664,0.3070,-0.0370,-0.7840,0.84
24.735768,0.2880,0.2380,-0.6430,0.74
24.763987,0.2610,0.5330,-0.4470,0.74
24.787865,0.0680,0.8700,-0.0720,0.88
24.787994,-0.1400,0.9200,0.0450,0.93
24.817815,-0.3230,0.8790,0.1030,0.94
24.842600,-0.5930,0.5000,0.5570,0.95
24.842675,-0.4020,0.3160,0.7830,0.94
24.858581,-0.2100,0.0900,0.9690,1.00
24.858667,-0.0130,-0.1480,1.0410,1.05
24.879028,0.1480,-0.3610,1.0320,1.10
24.879114,0.2770,-0.5110,0.9520,1.12
24.899841,0.3750,-0.5520,0.7960,1.04
24.899960,0.4780,-0.5400,0.5970,0.94
24.928887,0.5470,-0.4740,0.3910,0.82
24.952467,0.5050,-0.2350,0.1510,0.58
24.952612,0.5430,-0.0480,0.1090,0.56
24.961297,0.4980,0.1410,0.1140,0.53
24.981593,0.0600,0.1120,-0.0190,0.13
24.981722,-0.0930,0.0800,0.0600,0.14
25.001942,-0.1770,0.2060,0.2680,0.38
25.002057,-0.2090,0.2280,0.5800,0.66
25.027892,-0.3150,0.0520,0.8840,0.94
25.028081,-0.3110,-0.1400,1.0330,1.09
25.054325,-0.2030,-0.3930,1.0980,1.18
25.085250,-0.5220,-0.8750,0.9100,1.37
25.114343,-0.6350,-0.6190,0.5150,1.03
25.114577,-0.6140,-0.4320,0.1840,0.77
25.139205,-0.6060,-0.2990,-0.3140,0.75
25.165582,0.1450,0.2480,-1.8070,1.83
25.165745,0.3000,0.3040,-1.8880,1.94
25.198869,0.4160,0.3220,-1.8620,1.93
25.224814,0.5480,0.2330,-1.4860,1.60
25.224979,0.4790,0.1270,-1.1480,1.25
25.245970,0.2640,-0.1040,-0.1400,0.32
25.246133,0.2000,-0.1190,-0.0850,0.25
25.265635,0.1940,-0.1160,-0.1450,0.27
25.265811,0.1500,-0.0160,-0.3110,0.35
25.293127,0.1600,0.1320,-0.3770,0.43
25.313973,0.3430,0.4720,-0.2000,0.62
25.314154,0.3240,0.5570,-0.0410,0.65
25.327532,0.2000,0.5760,0.1190,0.62
25.348775,-0.0100,0.5500,0.4240,0.69
25.349078,-0.0480,0.4630,0.5190,0.70
25.373038,-0.0580,0.4050,0.5630,0.70
25.373142,-0.0540,0.2870,0.5900,0.66
25.390731,-0.0750,0.2050,0.5250,0.57
25.390819,-0.0530,0.1030,0.4950,0.51
25.409597,-0.0360,0.0990,0.4740,0.49
25.409687,-0.0600,0.0950,0.4450,0.46
25.430312,-0.1070,0.0810,0.3800,0.40
25.430449,-0.1260,0.0690,0.3640,0.39
25.451111,-0.0770,0.1120,0.3410,0.37
25.451222,-0.0480,0.1590,0.3050,0.35
25.473714,-0.0540,0.2090,0.2710,0.35
25.500374,-0.1490,0.2070,0.2030,0.33
25.500503,-0.1940,0.1840,0.2030,0.34
25.511680,-0.2350,0.1680,0.1350,0.32
25.531866,-0.0260,0.2110,-0.0360,0.22
25.532035,0.4310,0.3120,-0.0820,0.54
25.552435,0.7240,0.4090,-0.2400,0.87
25.552549,0.7720,0.3610,-0.3570,0.92
25.576834,0.5910,0.2980,-0.4460,0.80
25.596490,-0.4480,-0.2640,-0.5500,0.76
25.614180,-1.2230,-0.9060,0.1050,1.53
25.614326,-1.0510,-0.9420,0.5890,1.53
25.634207,-0.7600,-0.9180,0.8370,1.46
25.634343,-0.3840,-0.8360,0.8770,1.27
25.661745,-0.2040,-0.7490,0.7200,1.06
25.685528,-0.1850,-0.3790,-0.0610,0.43
25.685694,0.0010,-0.0440,-0.4160,0.42
25.695298,0.2280,0.2010,-0.6530,0.72
25.715540,0.2610,0.4650,-0.6490,0.84
25.715713,-0.0760,0.3280,-0.4440,0.56
25.743607,-0.5050,0.0510,-0.2330,0.56
25.761150,-0.7980,-0.1950,0.0470,0.82
25.775286,-0.7100,-0.2700,0.0300,0.76
25.775380,-0.4430,-0.1300,-0.0730,0.47
25.798615,-0.1340,0.0850,-0.2100,0.26
25.798704,0.0100,0.2230,-0.3950,0.45
25.823464,0.0310,0.3520,-0.4960,0.61
25.823558,-0.0180,0.5100,-0.5600,0.76
25.842032,-0.1050,0.6450,-0.5550,0.86
25.842137,-0.1350,0.7380,-0.3900,0.85
25.858180,-0.1230,0.7150,-0.1930,0.75
25.858370,-0.1220,0.6030,0.0460,0.62
25.878393,-0.1220,0.4070,0.2820,0.51
25.878508,0.0110,0.1670,0.4280,0.46
25.898491,0.0790,-0.0860,0.4860,0.50
25.898584,0.2340,-0.4020,0.4290,0.63
25.920963,0.3400,-0.6360,0.3140,0.79
25.921064,0.4210,-0.7980,0.2670,0.94
25.939656,0.5060,-0.8640,0.1600,1.01
25.939820,0.5400,-0.8100,0.0410,0.97
25.960365,0.5200,-0.6420,-0.0790,0.83
25.960525,0.4930,-0.4100,-0.1450,0.66
25.980520,0.4750,-0.1730,-0.1510,0.53
25.980686,0.3870,-0.0120,-0.1890,0.43
26.007713,0.2390,0.1260,-0.2340,0.36
26.029861,-0.0010,0.2060,-0.2120,0.30
26.030030,0.0460,0.2830,-0.1100,0.31
26.043171,0.0390,0.3200,0.0140,0.32
26.062157,-0.0010,0.2020,0.1210,0.24
26.062269,-0.0310,0.1000,0.1540,0.19
26.083186,-0.0060,0.0110,0.2420,0.24
26.083310,0.0040,-0.0040,0.2550,0.26
26.105884,0.0450,-0.0320,0.2400,0.25
26.106039,0.0500,-0.0650,0.1520,0.17
26.132158,0.0130,-0.1520,0.0870,0.18
26.144630,-0.0080,-0.4590,0.0710,0.46
26.164356,0.1390,-0.5200,0.1320,0.55
26.164515,0.2740,-0.4660,0.1890,0.57
26.190895,0.3860,-0.4360,0.2200,0.62
26.191073,0.4980,-0.3790,0.2010,0.66
26.213714,0.5020,-0.3470,0.2220,0.65
26.225356,0.4240,-0.3020,0.3450,0.62
26.246015,0.1790,-0.2160,0.6460,0.70
26.246202,0.0670,-0.2210,0.6880,0.73
26.265725,0.0880,-0.2590,0.5560,0.62
26.265943,0.0830,-0.2510,0.4710,0.54
26.293143,-0.0050,-0.2220,0.4020,0.46
26.293302,-0.1940,-0.1120,0.2680,0.35
26.319551,-0.1870,0.0450,0.1200,0.23
26.347908,-0.4130,0.3340,-0.4020,0.67
26.348060,-0.5850,0.4300,-0.4330,0.85
26.374936,-1.5190,0.8090,-0.7680,1.88
26.400710,-0.9650,0.9640,-0.2210,1.38
26.400861,-0.8850,0.7610,-0.1600,1.18
26.408933,-0.1140,0.1550,0.0170,0.19
26.429287,0.7510,-0.7030,0.2010,1.05
26.429415,0.6930,-0.6640,0.2340,0.99
26.458163,0.6350,-0.4960,0.2580,0.85
26.484067,0.2480,-0.2980,0.3670,0.53
26.484247,0.1090,-0.2160,0.4390,0.50
26.490683,0.0700,-0.1670,0.4270,0.46
26.510284,0.2140,-0.1180,0.1680,0.30
26.510423,0.3240,-0.1230,-0.0550,0.35
26.532097,0.3070,-0.0490,-0.2160,0.38
26.532230,0.2960,0.0140,-0.3600,0.47
26.555676,0.2210,0.1720,-0.4050,0.49
26.555843,0.0910,0.2770,-0.4660,0.55
26.579052,0.0840,0.3310,-0.4430,0.56
26.592667,0.3340,0.3610,-0.4590,0.67
26.612596,0.4830,0.2700,-0.5300,0.77
26.612691,0.4470,0.2430,-0.5100,0.72
26.640062,0.4130,0.2000,-0.4080,0.61
26.661234,0.2180,0.1840,-0.2210,0.36
26.661407,0.1020,0.2560,-0.1520,0.31
26.676844,0.0290,0.3020,-0.0430,0.31
26.694680,-0.1270,0.3390,0.0520,0.37
26.694826,-0.2590,0.3170,0.0820,0.42
26.715475,-0.2680,0.3040,0.0920,0.42
26.715590,-0.2180,0.3520,0.0370,0.42
26.740024,-0.1550,0.3470,-0.0060,0.38
26.740169,-0.1570,0.2600,-0.0870,0.32
26.765415,-0.1310,0.1790,-0.1360,0.26
26.795672,0.0230,0.1490,-0.1560,0.22
26.820963,0.0130,0.1910,-0.0300,0.19
26.821139,0.0100,0.1500,0.0340,0.15
26.836843,-0.0100,0.0670,0.0490,0.08
26.836947,0.0290,-0.0030,0.0500,0.06
26.857015,0.1000,-0.0200,0.0730,0.13
26.857115,0.1470,0.0410,0.0960,0.18
26.877663,0.1940,0.0860,0.1020,0.24
26.877894,0.2260,0.1050,0.0780,0.26
26.898331,0.2550,0.1280,0.0030,0.29
26.898424,0.2310,0.1520,-0.0600,0.28
26.922532,0.2080,0.1960,-0.1060,0.30
26.922654,0.1780,0.2360,-0.1040,0.31
26.938770,0.1110,0.2670,-0.1110,0.31
26.938838,0.1480,0.2440,-0.1450,0.32
26.959422,0.0650,0.2030,-0.1880,0.28
26.959544,0.0540,0.1560,-0.1330,0.21
26.980074,0.0220,0.0920,-0.0380,0.10
26.980165,-0.0180,0.0680,0.0400,0.08
27.007415,-0.0240,0.0640,0.1470,0.16
27.022827,0.1130,-0.1390,0.3170,0.36
27.041158,0.1530,-0.2740,0.2430,0.40
27.041275,0.0710,-0.3700,0.2940,0.48
27.061310,0.2170,-0.2880,0.2140,0.42
27.061497,0.1720,-0.1410,-0.0410,0.23
27.090516,0.0910,-0.0300,-0.2820,0.30
