# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 100 Hz
# Recording started at: 2026-03-25 00:46:42.730
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
12.842409,1.2560,-0.3410,-1.2300,1.79
12.842593,1.1500,-0.1750,-1.5300,1.92
12.857716,0.7680,-0.0600,-1.8180,1.97
12.857856,0.4650,0.1300,-2.0040,2.06
12.879047,-0.1080,0.2470,-2.2710,2.29
12.879197,-0.7870,-0.4370,-3.3000,3.42
12.907332,-0.1280,-0.1410,-2.9350,2.94
12.929559,0.5660,0.5160,-2.3440,2.47
12.929696,0.5560,0.4780,-1.9500,2.08
12.939124,0.2400,0.2100,-1.7240,1.75
12.958900,-1.2260,-0.7070,-1.5260,2.08
12.959097,-2.2760,-1.1400,-1.4910,2.95
12.983346,-3.4720,-1.7170,-1.4090,4.12
12.983464,-4.7250,-2.0440,-0.7290,5.20
12.999844,-5.1400,-1.4030,-0.0620,5.33
12.999939,-4.3320,-1.2010,0.0070,4.50
13.020192,-3.5290,-1.0120,-0.0110,3.67
13.020317,-2.8590,-0.8730,0.0040,2.99
13.040842,-2.3300,-0.7210,0.0300,2.44
13.040998,-1.8710,-0.6090,0.0350,1.97
13.061396,-1.5080,-0.4660,0.0890,1.58
13.061531,-1.1970,-0.3860,0.0750,1.26
13.084048,-0.9170,-0.2760,0.0960,0.96
13.084263,-0.7090,-0.1690,0.1210,0.74
13.104759,-0.5440,-0.0720,0.1450,0.57
13.104876,-0.3810,-0.0020,0.1790,0.42
13.122321,-1.2570,-0.2160,0.1640,1.29
13.122451,-8.8910,-3.2010,1.8400,9.63
13.143807,-30.8830,-19.7820,14.4850,39.43
13.144853,-32.1460,-49.3990,27.9730,65.24
13.169476,1.4970,-11.4570,2.5990,11.84
13.193485,20.4380,7.7250,7.8330,23.21
13.193679,40.6130,12.9620,3.2000,42.75
13.205521,22.5380,32.4490,-14.1670,41.97
13.224503,-4.4790,4.8510,-6.3190,9.14
13.224697,-3.8090,2.5380,-3.5500,5.79
13.244851,-2.6130,1.8600,-0.1560,3.21
13.245175,-1.5560,2.2400,7.4520,7.94
13.265574,-1.3500,3.2650,13.5020,13.96
13.265764,-1.7480,2.3940,2.7910,4.07
13.285181,-0.9920,0.5070,-5.4200,5.53
13.285267,-0.5100,-0.2010,-6.6150,6.64
13.304522,-0.4560,-0.3560,-5.6600,5.69
13.304685,-0.6270,-0.3960,-4.0390,4.11
13.324869,-0.8350,-0.3220,-1.5320,1.77
13.324986,-1.1660,-0.1560,3.0910,3.31
13.345103,-1.4270,-0.3140,8.7910,8.91
13.345189,-1.2910,-1.0440,14.1990,14.30
13.367503,2.4140,-2.1360,9.0280,9.59
13.367672,2.3130,-0.1740,-2.0280,3.08
13.390432,0.3770,0.7640,-5.9090,5.97
13.407907,-0.1340,-0.0950,-3.6910,3.69
13.437183,-0.4850,-0.7960,0.5300,1.07
13.458176,0.6110,0.5420,0.9890,1.28
13.458355,0.9090,0.6390,0.2350,1.14
13.469095,0.2570,0.0280,-0.5890,0.64
13.489511,-0.3580,-0.2700,-0.2970,0.54
13.489701,-0.1580,0.1700,-0.1240,0.26
13.509756,0.1700,0.2600,0.0180,0.31
13.509950,0.1740,-0.0710,0.1470,0.24
13.537105,0.0720,-0.1710,-0.0600,0.20
13.537294,-0.0950,0.0310,-0.2530,0.27
13.560959,-0.0570,0.1240,-0.0660,0.15
13.571385,0.0780,-0.0900,0.0190,0.12
13.591575,-0.0700,0.0750,-0.0530,0.12
13.591780,-0.0770,0.0020,0.0920,0.12
13.619431,0.0350,-0.0490,0.0110,0.06
13.619617,0.0950,0.0360,-0.1040,0.15
13.642422,0.0030,0.0120,-0.0100,0.02
13.653044,-0.0190,-0.0070,0.0060,0.02
13.673646,0.0150,-0.0160,0.0030,0.02
13.673804,-0.0500,-0.0120,0.0440,0.07
13.701019,-0.0290,-0.0060,-0.0120,0.03
13.701186,0.0200,0.0190,-0.0380,0.05
13.723031,0.0300,-0.0140,0.0200,0.04
13.736573,-0.0120,0.0130,-0.0180,0.03
13.754926,0.0310,-0.0170,0.0180,0.04
13.755042,0.0000,0.0030,0.0240,0.02
13.774878,-0.0140,-0.0020,-0.0120,0.02
13.775051,-0.0090,-0.0130,-0.0210,0.03
13.800023,0.0200,-0.0110,0.0180,0.03
13.800221,0.0000,0.0100,-0.0050,0.01
13.821643,0.0010,0.0150,-0.0040,0.02
13.821767,-0.0180,0.0000,0.0030,0.02
13.834844,0.0020,0.0010,0.0120,0.01
13.834971,0.0210,0.0060,-0.0090,0.02
13.854862,-0.0090,0.0090,0.0100,0.02
13.854989,-0.0240,-0.0040,-0.0090,0.03
13.875298,0.0270,0.0000,-0.0280,0.04
13.875610,0.0030,-0.0160,0.0110,0.02
13.900756,-0.0080,-0.0090,0.0400,0.04
13.900881,0.0040,-0.0090,-0.0120,0.02
13.923222,0.0280,-0.0010,-0.0090,0.03
13.937252,-0.0020,0.0020,0.0050,0.01
13.958469,0.0110,-0.0100,-0.0030,0.02
13.958602,-0.0010,0.0010,0.0200,0.02
13.982802,-0.0130,0.0000,-0.0060,0.01
13.982920,-0.0350,0.0350,-0.0170,0.05
14.001399,-1.5470,0.1370,-0.7790,1.74
14.001577,0.3290,-0.0240,0.4060,0.52
14.018999,0.0580,-0.0590,0.2420,0.26
14.019134,-0.3380,0.0550,-0.0460,0.35
14.039557,-0.4250,0.1710,0.1110,0.47
14.039662,-0.9260,0.2490,0.2000,0.98
14.059791,-0.4730,0.2530,0.0970,0.55
14.059891,0.2720,0.2350,-0.1040,0.37
14.084997,2.2270,-0.1940,0.4870,2.29
14.108417,0.5700,-0.6960,-0.8950,1.27
14.108586,-0.7960,0.1830,-0.0610,0.82
14.120931,-0.5620,0.1450,0.6950,0.91
14.141859,-0.9230,0.2860,-0.3360,1.02
14.142083,-0.1410,0.4780,0.0500,0.50
14.172451,-0.2010,-0.1260,0.2610,0.35
14.195073,0.2410,-0.0120,0.2200,0.33
14.195221,0.1290,-0.0070,0.5760,0.59
14.204213,0.0840,-0.1020,0.8330,0.84
14.223309,1.0540,-0.2030,1.0850,1.53
14.223425,1.5540,-0.2680,0.6630,1.71
14.249277,1.5530,-0.2080,0.0550,1.57
14.249366,1.5610,-0.2010,-0.4720,1.64
14.263791,1.4570,0.0090,-0.9980,1.77
14.263886,0.6160,0.4470,-1.6260,1.80
14.284834,-0.0790,0.7560,-2.3730,2.49
14.284928,-0.3140,0.6340,-2.4180,2.52
14.304525,-0.4020,0.3210,-1.8730,1.94
14.304609,-0.3370,0.0040,-0.8760,0.94
14.324341,-0.7500,0.2790,1.2430,1.48
14.324469,0.5900,0.2900,0.7340,0.99
14.349002,1.4410,0.0170,0.6600,1.59
14.349099,1.5170,-0.3070,0.7590,1.72
14.368326,1.6850,-0.5960,0.6500,1.90
14.368498,2.1290,-0.7930,0.5600,2.34
14.385267,1.8830,-0.6720,0.1870,2.01
14.385486,1.2420,-0.3330,-0.3440,1.33
14.407361,0.4170,0.0570,-0.6040,0.74
14.407477,-0.0430,0.1080,-0.5940,0.61
14.432490,-0.1410,-0.0470,-0.5020,0.52
14.453484,0.2600,0.2070,0.1740,0.38
14.453621,0.3630,0.3950,0.1500,0.56
14.468387,0.1850,0.4290,-0.1090,0.48
14.488264,0.0160,0.3480,-0.6570,0.74
14.488352,-0.0320,0.2730,-0.7010,0.75
14.508683,0.0080,0.1910,-0.5230,0.56
14.508773,0.0410,0.1450,-0.2950,0.33
14.530679,0.0460,0.1470,-0.0790,0.17
14.530808,-0.0100,0.2020,-0.0040,0.20
14.554342,-0.0390,0.1540,-0.1280,0.20
14.570073,-0.0480,0.0790,0.2720,0.29
14.590618,-0.2080,0.1400,0.9880,1.02
14.590765,-0.4630,0.0890,0.8800,1.00
14.618868,-0.6190,-0.0760,0.4530,0.77
14.637843,-0.9160,-1.0850,-0.0900,1.42
14.654163,-0.6610,-0.5720,-0.1660,0.89
14.654301,-0.1760,0.0260,0.3030,0.35
14.671461,0.3370,0.4270,0.6020,0.81
14.671584,0.6850,0.4390,0.5370,0.97
14.700681,0.6040,0.2730,0.2060,0.69
14.719002,-0.2380,0.0330,-0.1490,0.28
14.733083,-0.5100,-0.0200,0.5680,0.76
14.733178,-0.5780,0.0310,0.8400,1.02
14.753497,-0.6440,0.1800,0.8860,1.11
14.753645,-0.7380,0.2360,0.7610,1.09
14.774331,-0.7780,0.1040,0.4720,0.92
14.774502,-0.8270,-0.0920,0.1610,0.85
14.801004,-0.7960,-0.2610,-0.0770,0.84
14.818986,-0.4820,-0.5210,-0.2310,0.75
14.834110,-0.2270,-0.2930,-0.1530,0.40
14.834209,-0.2050,-0.0020,0.0130,0.21
14.855829,-0.0850,0.1060,0.1390,0.19
14.855981,-0.0430,0.0620,0.2350,0.25
14.882536,-0.0290,0.0170,0.3180,0.32
14.905303,-0.1010,-0.0080,0.6070,0.62
14.905470,-0.1630,0.0380,0.6240,0.65
14.915156,-0.1070,0.0420,0.5890,0.60
14.937330,0.0200,-0.1680,0.6350,0.66
14.937555,0.0390,-0.3070,0.7820,0.84
14.957399,-0.0230,-0.2820,0.8320,0.88
14.957488,-0.2310,-0.1640,0.6960,0.75
14.977562,-0.5030,0.0840,0.4230,0.66
14.977646,-0.6530,0.1550,0.1830,0.70
14.998250,-0.6910,0.1800,-0.0840,0.72
14.998408,-0.8250,0.2510,-0.2900,0.91
15.018536,-0.8890,0.3350,-0.3470,1.01
15.018626,-0.9150,0.3270,-0.5360,1.11
15.039504,-0.7700,0.2630,-0.6220,1.02
15.039618,-0.9050,0.6860,-0.5860,1.28
15.062780,-1.2510,0.9450,-0.7040,1.72
15.085628,-0.4170,-0.1390,-1.1050,1.19
15.085722,0.2520,-0.5320,-1.1670,1.31
15.099913,0.7410,-0.6840,-1.0810,1.48
15.119763,0.9350,-0.6320,-0.2890,1.16
15.119896,0.6870,-0.5400,0.0360,0.87
15.140339,0.2120,-0.3150,0.2660,0.46
15.140442,-0.0610,-0.0770,0.3070,0.32
15.169285,-0.0970,0.0000,0.1800,0.20
15.189358,-0.0430,-0.3490,0.0460,0.35
15.189570,-0.0780,-0.4630,0.0610,0.47
15.202443,-0.1240,-0.2800,0.0610,0.31
15.224013,-0.3210,0.7390,0.0530,0.81
15.224107,-0.5690,1.1440,-0.4260,1.35
15.243879,-1.0430,0.8600,-0.5590,1.46
15.244313,-1.0640,0.0790,-0.6350,1.24
15.263651,-1.0460,0.0760,-1.4670,1.80
15.263787,-1.0230,3.0530,-2.2020,3.90
15.283873,-0.9710,3.3370,-1.0240,3.62
15.284059,-0.0470,1.5220,-0.8290,1.73
15.304935,0.6360,-0.0780,-0.9980,1.19
15.305138,1.0540,-0.7270,-0.9710,1.61
15.327882,0.6270,-0.3500,-0.3670,0.81
15.327988,-0.0130,0.3740,0.1350,0.40
15.346275,-0.1440,0.4930,0.3170,0.60
15.346447,0.0080,0.2200,0.2470,0.33
15.365276,0.3860,-0.1280,0.1190,0.42
15.365417,0.6020,-0.1770,-0.0150,0.63
15.384967,0.4720,0.0590,-0.0560,0.48
15.385111,0.2530,0.3530,0.0290,0.44
15.405728,0.1040,0.6080,0.0960,0.62
15.405889,0.1060,0.7570,0.0730,0.77
15.432404,0.1140,0.7870,0.0030,0.80
15.457850,0.4450,0.1390,0.1670,0.50
15.457985,0.7370,-0.1730,0.3900,0.85
15.467394,0.8770,-0.3490,0.5630,1.10
15.487785,0.3680,-0.1980,0.7640,0.87
15.488004,0.1500,-0.1530,0.7260,0.76
15.516045,0.0400,-0.1580,0.6710,0.69
15.535142,0.1440,-0.1230,0.5410,0.57
15.548820,0.5610,-0.2320,0.1580,0.63
15.548911,0.6000,-0.1950,-0.0720,0.63
15.569103,0.5800,-0.0030,-0.1850,0.61
15.569245,0.4810,0.1840,-0.3000,0.60
15.594490,0.2930,0.2490,-0.4960,0.63
15.594602,0.2050,0.2720,-0.6320,0.72
15.617251,0.3770,0.3800,-0.4770,0.72
15.630840,1.1370,0.4030,-0.1450,1.21
15.651149,1.7040,0.0880,0.1500,1.71
15.651255,1.5950,-0.1680,0.0470,1.60
15.670862,1.2740,-0.3850,-0.3270,1.37
15.671018,1.3020,-0.0820,-0.5890,1.43
15.695206,1.9150,0.6150,-0.5440,2.08
15.695337,2.5550,0.7130,-0.7260,2.75
15.718999,3.3060,0.5850,-1.1810,3.56
15.732518,3.2840,-0.0520,-1.6510,3.68
15.753642,2.2400,-0.1500,-1.9600,2.98
15.753793,2.0040,0.5880,-2.0790,2.95
15.783700,1.5100,0.9430,-2.1540,2.79
15.802591,0.6070,0.4250,-2.3630,2.48
15.815572,0.2470,0.3650,-1.9150,1.97
15.815680,0.1840,0.7520,-1.6810,1.85
15.834199,0.0740,0.9140,-1.6520,1.89
15.834374,-0.1080,0.6750,-1.8170,1.94
15.855178,-0.3680,0.2110,-1.9060,1.95
15.855270,-0.6390,-0.0200,-2.0210,2.12
15.881009,-0.9230,-0.1650,-2.1790,2.37
15.881210,-1.4090,-0.3120,-2.0610,2.52
15.901992,-1.9750,-0.5060,-1.5110,2.54
15.902176,-2.5020,-0.5280,-0.9430,2.73
15.916847,-2.8800,-0.3700,-0.6410,2.97
15.917040,-3.2430,-0.2750,-0.3900,3.28
15.935284,-3.8430,-0.6410,-0.0670,3.90
15.935438,-4.4340,-2.0200,0.9010,4.96
15.954713,-3.7140,-1.8810,0.8690,4.25
15.954829,-2.9230,-1.5200,0.7350,3.38
15.981178,-2.2830,-1.2330,0.5880,2.66
15.981281,-1.8050,-0.9590,0.4760,2.10
16.000301,-1.4210,-0.7830,0.3860,1.67
16.000438,-1.1390,-0.6320,0.3340,1.34
16.018003,-0.9660,-0.5190,0.3130,1.14
16.018135,-0.8440,-0.3980,0.2500,0.97
16.047542,-0.7480,-0.3430,0.2350,0.86
16.072830,-1.0660,1.1480,-0.0010,1.57
16.072976,-1.8870,8.3700,-2.8680,9.05
16.079401,1.5040,8.4870,-6.5830,10.85
16.099793,7.2060,-20.5360,31.5900,38.36
16.099939,35.2570,-24.7160,57.3570,71.72
16.120092,0.7190,-7.8190,10.3800,13.02
16.120217,-8.0720,5.3990,-15.7950,18.54
16.146389,-7.0840,6.5640,-14.0020,17.01
16.146585,-5.8010,5.5960,-11.7610,14.26
16.170814,-4.6560,4.4960,-9.5660,11.55
16.181230,-2.9740,2.5890,-5.7070,6.94
16.202008,-2.2410,1.2080,-3.4330,4.27
16.202602,-2.3590,0.9910,-3.3630,4.23
16.229834,-2.3160,1.1260,-3.3020,4.19
16.230204,-1.8910,1.0370,-2.9320,3.64
16.244395,-1.2770,0.8220,-1.9380,2.46
16.244593,-1.0870,0.2910,2.0860,2.37
16.263970,0.0140,-1.1820,19.0970,19.13
16.264058,5.8230,-1.9970,21.2430,22.12
16.282839,4.3960,0.8020,3.4520,5.65
16.282931,-0.2600,1.0230,-1.3540,1.72
16.302904,-3.3820,0.4120,-4.1990,5.41
16.303159,-3.0500,0.8580,-3.6910,4.86
16.324930,-1.1530,1.3200,-2.6250,3.16
16.325015,1.1550,0.9660,-2.9140,3.28
16.343947,0.7310,0.3340,-2.2310,2.37
16.344196,-0.5140,0.3250,-0.1820,0.63
16.364603,0.3060,0.6160,1.2460,1.42
16.364702,1.3020,0.6170,0.8470,1.67
16.385584,0.7790,0.2330,-0.6810,1.06
16.385686,-0.0310,0.2820,-1.4640,1.49
16.412385,-0.2790,0.3370,-0.9220,1.02
16.435043,-0.1840,-0.1850,0.7340,0.78
16.435150,0.0920,0.0500,0.4690,0.48
16.445134,0.2130,0.1550,-0.3500,0.44
16.467263,-0.0140,0.0900,-0.3320,0.34
16.467439,-0.0820,-0.0380,0.2430,0.26
16.486383,-0.0960,-0.0500,0.3890,0.40
16.486535,0.0100,0.0070,0.0180,0.02
16.511728,0.0830,0.0520,-0.2850,0.30
16.511850,0.0680,0.0780,-0.2220,0.24
16.530818,-0.0040,0.0050,0.0420,0.04
16.530891,-0.0850,-0.0360,0.1500,0.18
16.547714,-0.0410,-0.0090,0.0620,0.07
16.547796,0.0100,0.0260,-0.1060,0.11
16.567846,0.0390,0.0480,-0.0870,0.11
16.567929,0.0350,0.0110,0.0350,0.05
16.590683,-0.1170,0.0890,-0.1360,0.20
16.590772,0.0200,0.2490,-0.7040,0.75
16.609181,-0.0130,0.2210,-0.6860,0.72
16.609275,-0.0680,0.1530,-0.1200,0.21
16.630003,-0.3860,-0.0260,0.7230,0.82
16.630084,-0.5790,-0.2660,1.4140,1.55
16.649323,-0.5070,-0.4600,1.3930,1.55
16.649507,-0.4440,-0.3870,0.6660,0.89
16.670666,-0.8160,0.1150,0.1980,0.85
16.670842,-0.6110,0.3470,0.0010,0.70
16.690934,-0.1860,0.2060,0.2110,0.35
16.691039,0.2510,-0.1940,0.8340,0.89
16.709704,1.1390,-0.7260,0.8260,1.58
16.709794,1.8170,-1.2840,0.5260,2.29
16.730330,1.7350,-1.3450,0.0670,2.20
16.730427,1.3440,-0.9720,0.1090,1.66
16.752342,1.5670,-0.2550,-0.2700,1.61
16.752847,2.1580,0.4870,-1.0050,2.43
16.777067,1.8950,1.1990,-1.8820,2.93
16.796360,0.0030,2.0590,-3.1840,3.79
16.812427,-0.9250,2.0510,-2.3730,3.27
16.812535,-0.7130,1.7960,-1.7810,2.63
16.834103,-1.0720,1.9170,0.6640,2.29
16.834206,-0.7640,1.5580,2.5150,3.06
16.859299,0.2150,0.2950,3.0870,3.11
16.881622,2.7380,-1.6170,1.1930,3.40
16.881755,2.4300,-1.9830,0.8200,3.24
16.895460,1.2020,-1.8050,0.6370,2.26
16.915026,-0.4280,-3.0010,-1.7300,3.49
16.915130,2.3020,-2.0370,-2.1730,3.76
16.934577,3.0640,-0.8140,-1.4830,3.50
16.934714,2.0040,1.1680,-0.8480,2.47
16.958799,0.2910,2.6080,-1.6130,3.08
16.958932,0.8080,1.8320,-3.8400,4.33
16.982806,1.1230,0.6150,-3.0350,3.29
16.997460,-0.5470,-1.9520,-1.3370,2.43
17.016694,-1.4000,-1.8970,1.2210,2.66
17.016810,-0.5990,-0.9020,0.9330,1.43
17.042241,-0.5500,-0.1110,2.1350,2.21
17.042377,-0.3000,0.1500,2.9680,2.99
17.057667,-0.1900,0.3460,3.3340,3.36
17.057757,-0.1810,0.4740,3.6120,3.65
17.077816,-0.0810,0.7200,3.6270,3.70
17.078028,0.1910,0.8170,3.3610,3.46
17.097798,0.6390,0.7230,2.7860,2.95
17.097955,1.3370,0.3370,2.0220,2.45
17.118192,1.6590,-0.1990,0.9550,1.92
17.118459,1.6430,-0.4540,-0.0130,1.70
17.140638,1.2880,-0.5160,-0.7420,1.57
17.140811,0.5720,-0.7000,-1.3080,1.59
17.159458,-0.1370,-0.8590,-1.5630,1.79
17.159658,-0.2760,-1.0450,-1.5050,1.85
17.179512,-0.1920,-1.1390,-1.7980,2.14
17.179729,-2.0520,-1.0890,-1.4210,2.72
17.200354,-2.2200,-0.6280,-1.3990,2.70
17.200596,-2.1630,-0.2900,-1.2260,2.50
17.224402,-2.3240,-0.2830,-1.3390,2.70
17.244471,-2.5230,-0.0720,-1.5980,2.99
17.244728,-2.8630,0.5890,-1.4390,3.26
17.268467,-2.2730,0.0130,-1.2740,2.61
17.268588,-1.5750,-0.3350,-1.1130,1.96
17.283186,-1.3640,-0.3680,-0.7620,1.61
17.306395,-1.3100,0.0000,-0.1260,1.32
17.325664,-1.0850,0.3360,0.3940,1.20
17.344299,-0.7920,0.4790,0.5910,1.10
17.344410,-0.4960,0.4450,0.7960,1.04
17.364768,-0.3930,0.4550,1.0410,1.20
17.364895,-0.5440,0.5330,1.2250,1.44
17.384632,-0.5380,0.6640,1.1760,1.45
17.384753,-0.3940,0.8560,1.2640,1.58
17.409926,-0.0430,0.8290,1.3440,1.58
17.434568,0.8870,0.4630,1.2840,1.63
17.434724,1.1180,0.4070,1.2170,1.70
17.445593,1.1640,0.6360,1.1400,1.75
17.464947,1.1840,1.0710,1.0760,1.93
17.465144,1.0030,1.3070,1.1880,2.03
17.485282,0.6760,1.3020,1.1840,1.89
17.485441,0.4620,1.0210,1.0510,1.54
17.509810,0.2530,0.6750,0.9110,1.16
17.509918,0.0120,0.4530,0.7790,0.90
17.529913,0.0250,0.4160,0.8280,0.93
17.547333,0.3140,0.2710,1.1540,1.23
17.567822,0.8890,-0.0640,1.7390,1.95
17.567977,0.7110,0.0150,1.9640,2.09
17.593574,0.6400,0.1840,2.1320,2.23
17.615932,1.0200,0.0010,1.3890,1.72
17.616035,1.4520,-0.2990,0.7820,1.68
17.628888,1.6750,-0.5380,0.4890,1.83
17.649886,1.0270,-0.7540,-0.0970,1.28
17.650045,0.5610,-0.4880,-0.4070,0.85
17.680089,0.1440,-0.2850,-0.8710,0.93
17.706045,-0.2770,-0.3380,-1.8110,1.86
17.706170,-0.5220,-0.4160,-2.0610,2.17
17.710685,-0.7200,-0.3810,-2.1870,2.33
17.731255,-0.9800,0.2130,-1.9980,2.24
17.731429,-1.0790,0.5740,-2.0310,2.37
17.751077,-0.9220,0.8330,-1.8700,2.25
17.751205,-0.2910,0.7890,-1.4560,1.68
17.775561,0.4710,0.4890,-1.0550,1.25
17.775710,0.8270,0.0810,-0.9300,1.25
17.794706,0.4980,-0.0860,-1.1460,1.25
17.794792,0.3620,-0.4970,-1.2900,1.43
17.812482,-0.1120,-0.7690,-1.3100,1.52
17.812589,-0.8070,-0.7380,-1.4850,1.84
17.835139,-1.5790,-0.6960,-1.4000,2.22
17.835255,-1.8810,-0.7150,-0.8370,2.18
17.859900,-1.5320,-0.6070,-0.0870,1.65
17.860029,-0.9110,-0.6500,0.3640,1.18
17.882415,-0.2850,-0.7960,0.6110,1.04
17.894212,0.5090,-0.6290,0.5450,0.98
17.915302,0.0190,0.3090,0.7840,0.84
17.915455,-0.3650,0.5980,0.8970,1.14
17.946116,-0.4760,0.4760,0.7640,1.02
17.970871,-0.3490,-0.1680,-0.4310,0.58
17.970995,-0.4800,-0.2760,-1.1240,1.25
17.994931,-1.2300,0.2650,-0.8990,1.55
17.995082,-1.1830,0.4150,-0.2860,1.29
18.015509,-0.9160,0.4350,-0.1080,1.02
18.015659,-0.6140,0.5660,-0.1670,0.85
18.045323,-0.0960,0.3500,-0.3540,0.51
18.064215,0.2610,-0.0300,-0.4150,0.49
18.078302,-0.7320,0.8050,0.0000,1.09
18.078402,-0.3620,0.4620,0.2950,0.66
18.098542,-0.0400,0.0610,0.3760,0.38
18.098660,0.2290,-0.1480,0.2120,0.35
18.121935,-0.0630,0.1760,0.0160,0.19
18.122054,0.0660,0.4090,-0.3020,0.51
18.142237,0.2440,0.6010,-0.3580,0.74
18.142344,0.4650,0.3790,-0.1410,0.62
18.158737,0.6230,0.0870,0.0910,0.64
18.158837,0.6150,0.0100,0.1740,0.64
18.179367,0.3920,0.0420,0.1850,0.44
18.179528,-0.0760,0.1910,0.1500,0.25
18.205204,-0.4490,0.2620,0.1830,0.55
18.205337,-0.6140,0.1140,0.1660,0.65
18.222514,-0.5700,0.0080,0.0630,0.57
18.222677,-0.3580,-0.1040,-0.1090,0.39
18.243701,-0.1080,-0.1110,-0.2180,0.27
18.243908,0.1480,-0.1290,-0.2260,0.30
18.260719,0.3020,-0.0980,-0.1310,0.34
18.260902,0.4200,-0.0490,0.0310,0.42
18.281570,0.5620,-0.0430,0.1200,0.58
18.281784,0.6490,-0.0270,0.1250,0.66
18.301489,0.6180,0.0050,0.0350,0.62
18.301596,0.5040,0.0860,-0.1110,0.52
18.321467,0.3990,0.2600,-0.2570,0.54
18.321555,0.3330,0.3110,-0.3550,0.58
18.342822,0.2620,0.3950,-0.3800,0.61
18.342953,0.2190,0.3630,-0.4130,0.59
18.363584,0.2120,0.3040,-0.3840,0.53
18.363685,0.2170,0.3260,-0.3320,0.51
18.390182,0.2000,0.3870,-0.2670,0.51
18.414178,0.0840,0.3580,-0.2070,0.42
18.414369,-0.0550,0.3580,-0.1700,0.40
18.424417,-0.1930,0.4410,-0.0920,0.49
18.444874,-0.3000,0.3970,0.0950,0.51
18.445006,-0.3400,0.3350,0.1680,0.51
18.467459,-0.3790,0.2850,0.1820,0.51
18.467578,-0.3780,0.2300,0.3530,0.57
18.488188,-0.3250,0.1420,0.4830,0.60
18.488367,-0.3230,0.0540,0.4590,0.56
18.505725,-0.2910,-0.0420,0.3230,0.44
18.505827,-0.2150,-0.1010,0.2050,0.31
18.525343,-0.1680,-0.1300,0.1850,0.28
18.525508,-0.1170,-0.0490,0.2490,0.28
18.544996,-0.1240,0.0680,0.3470,0.37
18.545123,-0.1400,0.1880,0.4440,0.50
18.565681,-0.1900,0.2420,0.5030,0.59
18.565784,-0.2440,0.2280,0.4540,0.56
18.587405,-0.1640,0.2320,0.3110,0.42
18.587497,-0.0410,0.2490,0.1700,0.30
18.610019,0.1120,0.2140,0.1000,0.26
18.610190,0.2650,0.2120,0.0970,0.35
18.627791,0.3020,0.2070,0.1500,0.40
18.627884,0.2440,0.2160,0.2680,0.42
18.648830,0.1720,0.1690,0.3480,0.42
18.651730,0.1370,0.1830,0.3610,0.43
18.673645,0.0940,0.0920,0.3400,0.36
18.698479,0.1510,-0.0640,0.3010,0.34
18.698609,0.1720,-0.1410,0.3060,0.38
18.709468,0.1630,-0.1660,0.3000,0.38
18.730803,0.0050,-0.1820,0.3480,0.39
18.730992,-0.0660,-0.2330,0.3170,0.40
18.754761,-0.1060,-0.2840,0.2290,0.38
18.776911,-0.1480,-0.3220,0.1490,0.38
18.777063,-0.1320,-0.3320,0.0900,0.37
18.790904,-0.1570,-0.2870,0.0070,0.33
18.811682,-0.1230,-0.1630,-0.1590,0.26
18.811863,-0.1900,-0.1150,-0.1500,0.27
18.831824,-0.3320,0.0070,-0.1030,0.35
18.831922,-0.4070,0.0920,-0.0340,0.42
18.856651,-0.4240,0.1270,-0.0290,0.44
18.883222,-0.2790,0.0710,-0.0890,0.30
18.883345,-0.1810,0.0240,-0.1440,0.23
18.894065,-0.0830,0.0000,-0.1300,0.15
18.914370,-0.0380,0.0940,-0.0360,0.11
18.914731,-0.0320,0.1630,0.0950,0.19
18.945343,0.0100,0.2050,0.1710,0.27
18.966060,0.0880,0.0400,0.0860,0.13
18.966169,0.1600,-0.0330,0.0360,0.17
18.995210,-0.0300,0.0090,-0.1360,0.14
18.995346,-0.0870,0.0920,-0.1470,0.19
19.016101,-0.1040,0.1690,-0.1630,0.26
19.041531,-0.0770,0.2160,-0.2560,0.34
19.041708,-0.0790,0.2200,-0.3020,0.38
19.066242,-0.0910,0.2260,-0.3090,0.39
19.097659,-0.3420,0.2270,-0.2040,0.46
19.123185,-0.3820,0.2600,0.0250,0.46
19.123305,-0.3280,0.2810,0.1820,0.47
19.148107,-0.1740,0.1400,0.3300,0.40
19.158350,0.2360,-0.2770,0.4940,0.61
19.178657,0.3220,-0.3100,0.6990,0.83
19.178796,0.3110,-0.2400,0.6400,0.75
19.208235,0.2570,-0.1230,0.5850,0.65
19.229965,0.1970,0.0000,0.2280,0.30
19.230091,0.1080,0.0210,-0.0160,0.11
19.239765,-0.0870,0.0860,-0.2360,0.27
19.260730,-0.2810,0.3380,-0.3390,0.56
19.260861,-0.2860,0.4350,-0.3530,0.63
19.280406,-0.2880,0.4610,-0.4390,0.70
19.280604,-0.4060,0.5350,-0.6080,0.91
19.301700,-0.5010,0.6410,-0.7620,1.11
19.301789,-0.6270,0.7350,-0.8570,1.29
19.321379,-0.7040,0.7890,-0.8330,1.35
19.321683,-0.7590,0.7230,-0.7730,1.30
19.341429,-0.8310,0.6220,-0.7110,1.26
19.341613,-0.8350,0.5000,-0.6990,1.20
19.361620,-0.7010,0.2000,-0.8710,1.14
19.361828,-0.5780,-0.0740,-1.1740,1.31
